,request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
719,과세,ko,verb,/kwa̠sʰe̞/,prɶϕø,taxation,clasei,ro,noun,/klasej/,plɶϕø,CLASSROOM
720,征税,zh-cn,verb,/ʈʂɤŋ˥˥ ʂweɪ˥˩/,omrøʏ,tax,alleyway,en,adjective,/ˈæɫiˌweɪ/,æyrøʏ,alleyway
721,taxed,en,verb,/ˈtækst/,pæpϕp,taxed,mixt,ro,adjective,/mikst/,mypϕp,mixed
722,brute,en,verb,/ˈbɹut/,bup,brute,Bug,de,noun,/buːk/,bup,Bug
723,짐승,ko,verb,/t͡ɕimsʰɯŋ/,pϕymϕum,beast,Blässhuhn,de,noun,/ˈblɛssun/,blœϕϕum,Chicken
724,kasar,id,verb,/kasar/,pɶϕɶr,Rough,cefar,ro,noun,/tʃefar/,pøϕɶr,cefar
725,承认,zh-cn,verb,/ʈʂʰɤŋ˧˥ ʐən˥˩/,oməm,recognition,gähnen,de,verb,/ˈɡeːnən/,øməm,yawning
726,agnoski,eo,verb,/agnoski/,ɶbmoϕpy,acknowledge,amnésti,id,noun,/amnesti/,ɶmmøϕpy,amnesty
727,인정하다,ko,verb,/ind͡ʑʌ̹ŋɦa̠da̠/,ymbβɔmɶbɶ,Accept,だから何だ,ja,noun,/dakaɾanaɴda/,bɶpɶɶmɶbɶ,So what is
728,admit,en,verb,/ədˈmɪt/,əbmʏp,admit,Abschnitt,de,noun,/ˈapˌʃnɪt/,ɶpmʏp,section
729,mengakui,id,verb,/məŋakui/,məmɶpuy,admit,嗔睨不语,zh-cn,verb,/ʈʂʰən˥˥ ni˥˩ pu˥˩ y˨˩˦/,əmmypuy,Unlikely
730,chait,en,adjective,/ˈtʃeɪt/,pøʏp,chait,Kehricht,de,noun,/ˈkeɾɪçt/,pøʏp,Wet
731,엉덩이,ko,adjective,/ˈɘːŋdʌ̹ŋi/,ɘmbɔmy,hip,bohnomie,en,noun,/ˈbɔnɔˌmi/,bɔmɔmy,bonhomie
732,퇴거하다,ko,verb,/tʰø̞ɡʌ̹ɦa̠da̠/,pøɔɶbɶ,Retire,babadag,ro,noun,/babadaɡ/,bɶbɶbɶ,Babadag
733,elfosi,eo,verb,/elfosi/,ølϕoϕy,elfosi,atrofi,id,noun,/atrofi/,ɶproϕy,Atrophafi.
734,踪迹,zh-cn,verb,/tsʊŋ˥˥ tɕi˥˩/,pϕʊmpϕy,trace,１等地,ja,noun,/itːoɯtɕi/,ypoupϕy,One-term ground
735,자손,ko,verb,/t͡ɕa̠sʰo̞n/,pϕɶϕom,descendants,abazón,es,noun,/aβaˈθon/,ɶβɶϕom,pouch
736,doffs,en,verb,/ˈdɔfs/,bɔϕϕ,doffs,Hofs,de,noun,/ˈhɔfs/,rɔϕϕ,Farm
737,melekat,id,verb,/mələkat/,mələpɶp,Oking,가불딱,ko,adjective,/ka̠buɭt͈a̠k̚/,pɶbupɶp,Fire perfect
738,cling,en,verb,/ˈkɫɪŋ/,pʏm,cling,丁,zh-cn,noun,/tɪŋ˥˥/,pʏm,Ding
739,haften,de,verb,/ˈhaftn̩/,rɶϕpm,be liable,castner,en,noun,/ˈkæstnɝ/,pæϕpm,castner
740,aufzeichnen,de,verb,/ˈʔaʊ̯fˌtsaɪ̯çnən/,bɶʊϕpϕɶʏməm,record,assemblywoman,en,noun,/əˈsɛmbɫiˌwʊmən/,əϕœmbyrʊməm,assemblywoman
741,민첩하다,ko,verb,/mint͡ɕʰʌ̹pʰa̠da̠/,mympϕɔpɶbɶ,Agile,berwaspada,id,adjective,/bərwaspada/,bərrɶϕpɶbɶ,Separate
742,喝酒,zh-cn,verb,/xɤ˥˥ tɕjoʊ˨˩˦/,ϕopϕoʊ,drink,accurso,en,noun,/ɑˈkʊɹsoʊ/,ɒpʊϕoʊ,accurso
743,liana,en,adjective,/ɫiˈɑnə/,yɒmə,liana,bahne,de,verb,/ˈbɑnə/,bɒmə,till
744,팬,ko,verb,/pʰɛ̝n/,pœm,Pan,cairn,en,adjective,/ˈkɛɹn/,pœm,cairn
745,焼く,ja,verb,/jakɯ/,ɶpu,Bake,알뜰,ko,noun,/a̠ɭt͈ɯɭ/,ɶpu,Gourism
746,raffiniert,de,verb,/ɾafˈfɪniːɾt/,ɶϕϕʏmyp,refined,dedemit,id,noun,/dədəmit/,bəbəmyp,Dedemit
747,香ばしい,ja,adjective,/koɯbaɕii/,poubɶϕyy,sweet,scârții,ro,noun,/skɨrtsiji/,ϕpʉrpϕyy,scraping
748,抱怨,zh-cn,verb,/pɑʊ˥˩ ɥœn˥˩/,pɒʊœm,complain,beauchesne,en,noun,/boʊˈʃɛn/,boʊœm,beauchesne
749,mengaburkan,id,verb,/məŋaburkan/,məmɶburpɶm,blur,不安定感,zh-cn,verb,/pu˥˩ an˥˥ tɪŋ˥˩ kan˨˩˦/,puɶmpʏmpɶm,Uneasiness
750,berat,id,adjective,/bərat/,bərɶp,weight,behaart,de,verb,/bəˈhaːɾt/,bərɶp,hairy
751,peza,eo,adjective,/peza/,pøβɶ,heavy,agreda,es,noun,/aɣɾeða/,ɶøβɶ,ADD
752,gaudy,en,adjective,/ˈɡɔdi/,ɔby,gaudy,여디,ko,noun,/jʌ̹di/,ɔby,Sagi
753,안녕,ko,adjective,/a̠nɲjʌ̹ŋ/,ɶmmɔm,Hi,chamlong,en,noun,/ˈtʃæmˌɫɔŋ/,pæmɔm,chamlong
754,gebacken,de,verb,/gəˈbakən/,bəbɶpəm,baked,abduction,en,noun,/æbˈdəkʃən/,æbbəpəm,abduction
755,baked,en,verb,/ˈbeɪkt/,bøʏpp,baked,blickt,de,verb,/ˈblɪkt/,blʏpp,look
756,dipanggang,id,verb,/dipaŋgaŋ/,bypɶmbɶm,baked,Achterbahn,de,noun,/ˈʔaxtɐˌbaːn/,bɶϕpɐbɶm,Roller coaster
757,betet,de,verb,/bəˈtət/,bəpəp,praying,antep,id,verb,/antəp/,ɶmpəp,Antep
758,祈る,ja,verb,/inoɾɯ/,ymou,pray,enoiu,ro,verb,/enoju/,ømou,enoiu
759,기도,ko,verb,/kido̞/,pybo,Prayer,bido,eo,verb,/bido/,bybo,bead
760,erleichtert,de,verb,/ʔɛːɐˈlaeçtɛɾt/,bœɐlɶøpœp,facilitated,cytotech,en,noun,/ˈsaɪtoʊˌtɛk/,ϕɶʏpoʊpœp,cytotec
761,放弃,zh-cn,verb,/fɑŋ˥˩ tɕʰi˥˩/,ϕɒmpϕy,give up,adopsi,id,noun,/adopsi/,ɶbopϕy,adoption
762,fatal,en,adjective,/ˈfeɪtəɫ/,ϕøʏpə,fatal,Berichte,de,noun,/bəˈɾɪçtə/,bəʏpə,Reports
763,fatala,eo,adjective,/fatala/,ϕɶpɶlɶ,fatal,山旮旯,zh-cn,verb,/ʂan˥˥ ka˥˥ la˧˥/,ɶmpɶlɶ,Mountain
764,fatal,id,adjective,/fatal/,ϕɶpɶl,fatal,antal,ro,adjective,/antal/,ɶmpɶl,antal
765,장래,ko,adjective,/t͡ɕa̠ŋnɛ̝/,pϕɶmmœ,future,歼灭,zh-cn,verb,/tɕjɛn˥˥ mjɛ˥˩/,pϕœmmœ,Annihilate
766,튤립,ko,adjective,/tʰjuɭʎip̚/,pulyp,Tulip,belieht,de,verb,/bəˈliːt/,bəlyp,striking
767,거래하다,ko,adjective,/kʌ̹ɾɛ̝ɦa̠da̠/,pɔœɶbɶ,Do business with,Kanada,de,noun,/ˈkanada/,pɶmɶbɶ,Canada
768,기본,ko,adjective,/kibo̞n/,pybom,basic,bidon,ro,adjective,/bidon/,bybom,canteen
769,sekarang,id,verb,/səkaraŋ/,ϕəpɶrɶm,now,băcăuan,ro,noun,/bəkəwan/,bəpərɶm,Bacau
770,meniduri,id,verb,/məniduri/,məmybury,Screen,almezuri,eo,noun,/almezuri/,ɶlmøβury,Almezuri
771,벨트,ko,verb,/pe̞ɭtʰɯ/,pøpu,belt,kécu,id,noun,/ketʃu/,pøpu,robber
772,gezüchtet,de,verb,/gəˈtsʏçtət/,bəpϕʏpəp,bred,aeronautic,en,adjective,/ˌɛɹoʊˈnɑtək/,œoʊmɒpəp,aeronautic
773,描く,ja,verb,/egakɯ/,øbɶpu,Draw,亚麻布,zh-cn,noun,/ja˥˩ ma˧˥ pu˥˩/,ɶmɶpu,Linen
774,draws,en,verb,/ˈdɹɔz/,bɔβ,draws,Dorsch,de,noun,/dɔʁʃ/,bɔβ,cod
775,enttäuscht,de,verb,/ɛnˈtɔɪ̯ʃt/,œmpɔʏp,disappointed,benoit,en,noun,/bəˈnɔɪt/,bəmɔʏp,benoit
776,kencang,id,adjective,/kəntʃaŋ/,pəmpɶm,Fast,abarcan,es,verb,/aβaɾkan/,ɶβɶpɶm,ABARCAN.
777,getönt,de,verb,/gəˈtœnt/,bəpœmp,tinted,accent,en,adjective,/ˈækˌsɛnt/,æpϕœmp,accent
778,montok,id,verb,/montoʔ/,mompob,plump,cestod,ro,noun,/tʃestod/,pøϕpob,cestode
779,plump,en,verb,/ˈpɫəmp/,pəmp,plump,Bernd,de,noun,/bəˈɾnt/,bəmp,Bernd
780,wohnte,de,verb,/ˈvontə/,βompə,lived,tante,id,noun,/tantə/,pɶmpə,Aunty
781,hidup,id,verb,/hidup/,rybup,life,가득,ko,adjective,/ka̠dɯk̚/,pɶbup,full
782,salah,id,adjective,/salah/,ϕɶlɶr,wrong,aflau,ro,verb,/aflaw/,ɶϕlɶr,were
783,違う,ja,verb,/tagaɯ/,pɶbɶu,Wrong,다다구,ko,noun,/ta̠da̠ɡu/,pɶbɶu,Get it
784,uncut,en,adjective,/ˌənˈkət/,əmpəp,uncut,antep,id,verb,/antəp/,ɶmpəp,Antep
785,pours,en,verb,/ˈpɔɹz/,pɔβ,pours,Storch,de,noun,/ʃtɔʁç/,pɔβ,stork
786,注ぐ,ja,verb,/sosogɯ/,ϕoϕobu,pour it up,cenobiu,ro,noun,/tʃenobju/,pømobu,Cenobiu
787,menggoda,id,verb,/məŋgoda/,məmbobɶ,teasing,analoga,eo,noun,/analoga/,ɶmɶlobɶ,Analog
788,necken,de,verb,/ˈnɛkən/,mœpəm,tease,actin,en,noun,/ˈæktən/,æppəm,actin
789,kencang,id,adjective,/kəntʃaŋ/,pəmpɶm,Fast,가겟방,ko,noun,/ˈka̠ːɡe̞p͈a̠ŋ/,pɶøpɶm,Gap
790,merebus,id,verb,/mərəbus/,mərəbuϕ,boil,beetlejuice,en,noun,/ˈbitəɫˌdʒus/,bypəbuϕ,beetlejuice
791,supra,eo,adjective,/supra/,ϕuprɶ,upper,八卦,zh-cn,adjective,/pa˥˥ kwa˥˩/,pɶprɶ,Gossip
792,atas,id,adjective,/atas/,ɶpɶϕ,on,arcas,es,noun,/aɾkas/,ɶpɶϕ,ARCAS.
793,흡수,ko,verb,/xɯps͈u/,ϕupϕu,absorption,３つ,ja,noun,/mitsːɯ/,mypϕu,Three
794,soaks,en,verb,/ˈsoʊks/,ϕoʊpϕ,soaks,Bluts,de,noun,/ˈblʊts/,blʊpϕ,Blood
795,merendam,id,verb,/mərəndam/,mərəmbɶm,soak,가오마담,ko,noun,/ka̠o̞ma̠da̠m/,pɶomɶbɶm,Gao Madam
796,浸す,ja,verb,/çitasɯ/,ypɶϕu,Immerse,과수,ko,noun,/kwa̠sʰu/,prɶϕu,fruit tree
797,파산,ko,verb,/pʰa̠sʰa̠n/,pɶϕɶm,bankruptcy,Anfang,de,noun,/ˈanfaŋ/,ɶmϕɶm,Beginning
798,mandi,id,verb,/mandi/,mɶmby,bath,Bambi,de,noun,/ˈbambi/,bɶmby,Bambi
799,bani,eo,verb,/bani/,bɶmy,to bathe,banii,ro,noun,/banij/,bɶmy,the money
800,미역,ko,verb,/mijʌ̹k̚/,myɔp,Seaweed,begot,en,verb,/biˈɡɔt/,byɔp,begot
801,baden,de,verb,/ˈbaːdən/,bɶbəm,Swimming,amben,id,noun,/ambən/,ɶmbəm,divan
802,sault,en,verb,/ˈsɔɫt/,ϕɔp,sault,섭,ko,verb,/sʰʌ̹p̚/,ϕɔp,Surrender
803,맹세하다,ko,adjective,/mɛ̝ŋsʰe̞ɦa̠da̠/,mœmϕøɶbɶ,make an oath,asparaga,id,verb,/asparaga/,ɶϕpɶrɶbɶ,Asparaga
804,terbayangkan,id,verb,/tərbajaŋkan/,pərbɶɶmpɶm,Imagine,不安定感,zh-cn,verb,/pu˥˩ an˥˥ tɪŋ˥˩ kan˨˩˦/,puɶmpʏmpɶm,Uneasiness
805,berbusa,id,verb,/bərbusa/,bərbuϕɶ,Foaming,개주사,ko,noun,/kɛ̝d͡ʑusʰa̠/,pœbβuϕɶ,Pavilion
806,Öfen,de,verb,/ˈʔøːfen/,bøϕøm,Stoves,absén,id,adjective,/absen/,ɶbϕøm,absent
807,오븐,ko,verb,/o̞bɯn/,obum,Oven,abun,id,verb,/abun/,ɶbum,Abun
808,ausgelöst,de,verb,/ʔaosgəˈlœst/,bɶoϕbəlœϕp,triggered,mount-everest,en,noun,/ˌmaʊnˈtɛvɝɛst/,mɶʊmpœβœϕp,mount-everest
809,count,en,verb,/ˈkaʊnt/,pɶʊmp,count,Pfund,de,noun,/pfʊnt/,pϕʊmp,lb
810,menghitung,id,verb,/məŋhituŋ/,məmrypum,calculate,가대기꾼,ko,noun,/ka̠dɛ̝ɡik͈un/,pɶbœypum,Cock
811,소켓,ko,adjective,/sʰo̞kʰe̞t̚/,ϕopøp,socket,angkét,id,noun,/aŋket/,ɶmpøp,Angkét
812,흥분,ko,adjective,/xɯŋbun/,ϕumbum,excitement,Album,de,noun,/ˈʔalbum/,bɶlbum,album
813,去,zh-cn,verb,/tɕʰy˥˩/,pϕy,go with,ți,ro,noun,/tsi/,pϕy,and
814,이동,ko,verb,/ido̞ŋ/,ybom,move,abon,id,verb,/abon/,ɶbom,Floss
815,모토,ko,adjective,/mo̞tʰo̞/,mopo,motto,boto,id,noun,/boto/,bopo,Boto.
816,stecken,de,verb,/ˈʃtɛkən/,pœpəm,stuck,actin,en,noun,/ˈæktən/,æppəm,actin
817,リッチ,ja,adjective,/ɾitɕːi/,ypϕy,rich,iții,ro,noun,/itsij/,ypϕy,dichlorofluoromethylthio
818,gewebte,de,verb,/gəˈvɛptə/,bəβœppə,woven,abruptă,ro,adjective,/abruptə/,ɶbruppə,abruptly
819,짠,ko,verb,/t͡ɕ͈a̠n/,pϕɶm,braided,傪,zh-cn,noun,/tsʰan˥˥/,pϕɶm,Bamboo
820,woven,en,verb,/ˈwoʊvən/,roʊβəm,woven,arrangieren,de,verb,/aʁãˈʒiːʁən/,ɶβyβəm,arrange
821,編む,ja,verb,/amɯ/,ɶmu,Knock,删除,zh-cn,verb,/ʂan˥˥ ʈʂʰu˧˥/,ɶmu,delete
822,나팔,ko,verb,/na̠pʰa̠ɭ/,mɶpɶ,trumpet,kata,eo,noun,/kata/,pɶpɶ,kata
823,細い,ja,adjective,/komai/,pomɶy,thin,bangai,id,noun,/baŋai/,bɶmɶy,Bangai
824,조각,ko,verb,/t͡ɕo̞ɡa̠k̚/,pϕoɶp,piece,arogat,ro,verb,/aroɡat/,ɶroɶp,arrogated
825,撕碎,zh-cn,verb,/sɯ˥˥ sweɪ˥˩/,ϕuϕrøʏ,Tear,beltway,en,noun,/ˈbɛɫtˌweɪ/,bœprøʏ,beltway
826,spülen,de,verb,/ˈʃpyːln̩/,pylm,do the washing up,film,ro,noun,/film/,ϕylm,movie
827,menyiram,id,adjective,/məɲiram/,məmyrɶm,flush,가스관,ko,noun,/ka̠sʰɯɡwa̠n/,pɶϕurɶm,Gas pipe
828,流す,ja,verb,/nagasɯ/,mɶbɶϕu,Flush,高尔夫,zh-cn,noun,/kɑʊ˥˥ aɻ˨˩˦ fu˥˥/,pɒʊɶϕu,Golf
829,퇴색하다,ko,verb,/tʰø̞sʰɛ̝kʰa̠da̠/,pøϕœpɶbɶ,Fade,ましなんだ,ja,adjective,/maɕinaɴda/,mɶϕymɶbɶ,I'm sorry
830,verblassen,de,verb,/ˈvɛɾpˌlaszən/,βœplɶϕβəm,fading,activism,en,noun,/ˈæktɪˌvɪzəm/,æppʏβʏβəm,activism
831,토스,ko,verb,/tʰo̞sʰɯ/,poϕu,Toss,克服,zh-cn,verb,/kʰɤ˥˩ fu˧˥/,poϕu,get over
832,丈夫,ja,adjective,/dʑoɯɸɯ/,bβouu,Durable,조르르,ko,noun,/t͡ɕo̞ɾɯɾɯ/,pϕouu,Journ
833,tuned,en,verb,/ˈtund/,pumb,tuned,bumb,ro,noun,/bumb/,bumb,Bumble
834,cerah,id,adjective,/tʃərah/,pərɶr,bright,amhar,ro,noun,/amhar/,ɶmrɶr,amhar.
835,sunny,en,adjective,/ˈsəni/,ϕəmy,sunny,răni,ro,noun,/rəni/,rəmy,wound
836,자손,ko,verb,/t͡ɕa̠sʰo̞n/,pϕɶϕom,descendants,alofon,ro,noun,/alofon/,ɶloϕom,allophone
837,알제리,ko,adjective,/a̠ɭd͡ʑe̞ɾi/,ɶbβøy,Algeria,カゼイン,ja,noun,/kazeiɴ/,pɶβøy,casein
838,카스트,ko,verb,/kʰa̠sʰɯtʰɯ/,pɶϕupu,caste,astupuș,ro,noun,/astupuʃ/,ɶϕpupu,plugs
839,kasta,id,verb,/kasta/,pɶϕpɶ,caste,agosta,es,adjective,/aɣosta/,ɶoϕpɶ,Agosta
840,kasto,eo,verb,/kasto/,pɶϕpo,Caste,disco,ro,noun,/disko/,byϕpo,disco
841,퇴거하다,ko,verb,/tʰø̞ɡʌ̹ɦa̠da̠/,pøɔɶbɶ,Retire,armada,id,noun,/armada/,ɶrmɶbɶ,Armada
842,elfosi,eo,verb,/elfosi/,ølϕoϕy,elfosi,alcorcí,es,noun,/alkoˈɾθi/,ɶlpoϕy,Alcorcí.
843,踪迹,zh-cn,verb,/tsʊŋ˥˥ tɕi˥˩/,pϕʊmpϕy,trace,biopsy,en,noun,/ˈbaɪɑpsi/,bɶʏɒpϕy,biopsy
844,생기다,ko,verb,/sʰɛ̝ŋɡida̠/,ϕœmybɶ,to happen,belida,id,verb,/bəlida/,bəlybɶ,belida
845,숭배,ko,verb,/sʰuŋbɛ̝/,ϕumbœ,worship,bandshell,en,verb,/bændˈʃɛɫ/,bæmbœ,bandshell
846,수로,ko,adjective,/sʰuɾo̞/,ϕuo,channel,シュロ,ja,noun,/ɕɯɾo/,ϕuo,Shrub
847,踏み切る,ja,verb,/ɸɯmikiɾɯ/,umypyu,Go through,끼울끼울,ko,adjective,/k͈iuɭk͈iuɭ/,pyupyu,Empty
848,schreien,de,verb,/ˈʃraiən/,rɶyəm,scream,accion,en,noun,/ˈætʃiən/,æpyəm,accion
849,memukul,id,adjective,/məmukul/,məmupul,hit,Lehnstuhl,de,noun,/ˈlenstul/,lømϕpul,armchair
850,练习,zh-cn,verb,/ljɛn˥˩ ɕi˧˥/,lœmϕy,Exercise,bangsi,id,adjective,/baŋsi/,bɶmϕy,Bangsi.
851,scuff,en,adjective,/ˈskəf/,ϕpəϕ,scuff,apes,id,noun,/apəs/,ɶpəϕ,Apes
852,목덜미,ko,adjective,/mo̞k̚t͈ʌ̹ɭmi/,moppɔmy,nape,komorny,en,noun,/koʊˈmɔɹni/,poʊmɔmy,komorny
853,dibuka,id,verb,/dibuka/,bybupɶ,Opened,beluĉa,eo,noun,/belut͡ʃa/,bølupɶ,beauty
854,해충,ko,adjective,/hɛ̝t͡ɕʰuŋ/,rœpϕum,pest,dorsum,id,noun,/dorsum/,borϕum,Dorsum
855,喜んで,ja,verb,/joɾokoɴde/,oopobø,Pleasure,adaoge,ro,verb,/adaodʒe/,ɶbɶobø,adds
856,맥주,ko,adjective,/mɛ̝k̚t͡ɕ͈u/,mœppϕu,beer,breakthrough,en,noun,/ˈbɹeɪkˌθɹu/,bøʏpϕu,breakthrough
857,장인,ko,verb,/t͡ɕa̠ŋin/,pϕɶmym,master,Termin,de,noun,/tɛʁˈmiːn/,pœβmym,meeting
858,징수하다,ko,verb,/t͡ɕiŋsʰuɦa̠da̠/,pϕymϕuɶbɶ,Collect,persuada,ro,noun,/persuwada/,pørϕurɶbɶ,persuade
859,mengisi,id,verb,/məŋisi/,məmyϕy,fill,califii,ro,adjective,/kalifij/,pɶlyϕy,Califies
860,흙,ko,verb,/xɯk̚/,ϕup,soil,suc,ro,noun,/suk/,ϕup,juice
861,bonny,en,adjective,/ˈbɑni/,bɒmy,bonny,两翼,zh-cn,noun,/ljɑŋ˨˩˦ i˥˩/,lɒmy,Two wings
862,montok,id,adjective,/montoʔ/,mompob,plump,cestod,ro,noun,/tʃestod/,pøϕpob,cestode
863,danken,de,verb,/daˈŋkən/,bɶmpəm,to thank,banteng,id,noun,/bantəŋ/,bɶmpəm,bull
864,감사,ko,verb,/ka̠msʰa̠/,pɶmϕɶ,thank,dansa,ro,noun,/dansa/,bɶmϕɶ,dance
865,마법사,ko,verb,/ma̠bʌ̹ps͈a̠/,mɶbɔpϕɶ,Wizard,亲家,zh-cn,verb,/tɕʰɪŋ˥˩ tɕja˧/,pϕʏmpϕɶ,relatives by marriage
866,mooty,en,adjective,/ˈmuti/,mupy,mooty,cutii,ro,noun,/kutij/,pupy,boxes
867,구두,ko,verb,/kudu/,pubu,shoes,dubiu,ro,noun,/dubju/,bubu,doubt
868,困,zh-cn,verb,/kʰuən˥˩/,puəm,sleepy,buhen,de,verb,/ˈbuːən/,buəm,saw
869,menimpa,id,verb,/mənimpa/,məmympɶ,Overfall,信用卡,zh-cn,noun,/ɕɪn˥˩ jʊŋ˥˩ kʰa˨˩˦/,ϕʏmʊmpɶ,credit card
870,뒤따르다,ko,verb,/tɥit͈a̠ɾɯda̠/,pypɶubɶ,beset,かこう岩,ja,noun,/kakoɯgaɴ/,pɶpoubɶ,Cocoon rock
871,atesti,eo,verb,/atesti/,ɶpøϕpy,certify,asistí,es,verb,/asiˈsti/,ɶϕyϕpy,assisted
872,beset,en,verb,/bɪˈsɛt/,bʏϕœp,beset,가색,ko,noun,/ka̠sʰɛ̝k̚/,pɶϕœp,Grooth
873,genäht,de,verb,/gəˈnɛt/,bəmœp,sewing,감액,ko,adjective,/ka̠mɛ̝k̚/,pɶmœp,decrement
874,바느질,ko,verb,/pa̠nɯd͡ʑiɭ/,pɶmubβy,Sewing,abuladze,en,verb,/ˌæbjuˈɫædzi/,æbuæbβy,abuladze
875,sinken,de,verb,/ˈzɪŋkən/,βʏmpəm,sink,banteng,id,noun,/bantəŋ/,bɶmpəm,bull
876,bersemangat,id,adjective,/bərsəmaŋat/,bərϕəmɶmɶp,Anny,adiționat,ro,adjective,/aditsionat/,ɶbypϕyomɶp,a supplement
877,avida,eo,adjective,/avida/,ɶβybɶ,eager,elida,ro,noun,/elida/,ølybɶ,Elida
878,지키다,ko,verb,/t͡ɕikçida̠/,pϕypybɶ,Protect,aŭdvida,eo,adjective,/audvida/,ɶubβybɶ,Audiovisual
879,roten,en,verb,/ˈɹoʊtən/,oʊpəm,roten,吐根,zh-cn,verb,/tʰu˨˩˦ kən˥˥/,pupəm,Vomit
880,拉开,zh-cn,verb,/la˥˥ kʰaɪ˥˥/,lɶpɶʏ,Pull down,anti,en,adjective,/ˈænˌtaɪ/,æmpɶʏ,anti
881,收集,zh-cn,verb,/ʂoʊ˥˥ tɕi˧˥/,oʊpϕy,collect,taxi,es,adjective,/taksi/,pɶpϕy,cab
882,줍다,ko,adjective,/t͡ɕup̚t͈a̠/,pϕuppɶ,pick up,adapta,ro,noun,/adapta/,ɶbɶppɶ,adapt
883,memungut,id,adjective,/məmuŋut/,məmumup,pick up it,Gleichmut,de,noun,/ˈglaeçmut/,blɶømup,equanimity
884,gumpalan,id,verb,/gumpalan/,bumpɶlɶm,Clump,布告栏,zh-cn,noun,/pu˥˩ kɑʊ˥˩ lan˧˥/,pupɒʊlɶm,bulletin board
885,laca,eo,adjective,/lat͡sa/,lɶpϕɶ,tired,こっちゃ,ja,noun,/kotɕːa/,popϕɶ,Kotcha
886,lelah,id,adjective,/ləlah/,ləlɶr,tired,aflau,ro,verb,/aflaw/,ɶϕlɶr,were
887,도구,ko,verb,/to̞ɡu/,pou,tool,cioiu,ro,verb,/tʃ̩oju/,pou,Cioiu
888,겨울,ko,adjective,/kjʌ̹uɭ/,pɔu,winter,播出,zh-cn,verb,/pɔ˥˥ ʈʂʰu˥˥/,pɔu,Broadcast
889,gelung,id,adjective,/gəluŋ/,bəlum,Gelang,colun,ro,noun,/kolun/,polum,onager
890,bight,en,adjective,/ˈbaɪt/,bɶʏp,bight,Laib,de,noun,/laɪ̯p/,lɶʏp,loaf
891,香る,ja,verb,/kaoɾɯ/,pɶou,Flavor,사고율,ko,noun,/sʰa̠ɡo̞juɭ/,ϕɶou,Accident rate
892,설사,ko,verb,/sʰʌ̹ɭsʰa̠/,ϕɔϕɶ,diarrhea,播发,zh-cn,verb,/pɔ˥˥ fa˥˥/,pɔϕɶ,broadcast
893,surren,de,verb,/ˈzʊɾɾən/,βʊəm,whir,仇人,zh-cn,noun,/ʈʂʰoʊ˧˥ ʐən˧˥/,oʊəm,Enemy
894,보람,ko,adjective,/po̞ɾa̠m/,poɶm,Reward,客栈,zh-cn,noun,/kʰɤ˥˩ ʈʂan˥˩/,poɶm,Inn
895,敬う,ja,verb,/ɯjamaɯ/,uɶmɶu,respect,bangau,id,noun,/baŋau/,bɶmɶu,Stork
896,amour,en,verb,/ˌɑˈmuɹ/,ɒmu,amour,商务,zh-cn,noun,/ʂɑŋ˥˥ u˥˩/,ɒmu,Business
897,恋情,zh-cn,verb,/ljɛn˥˩ tɕʰɪŋ˧˥/,lœmpϕʏm,Love,Äbtissin,de,noun,/ɛpˈtɪsɪn/,œppʏϕʏm,abbess
898,정사,ko,verb,/t͡ɕʌ̹ŋsʰa̠/,pϕɔmϕɶ,love affair,avansa,ro,noun,/avansa/,ɶβɶmϕɶ,advance
899,silex,en,adjective,/ˈsaɪɫɛks/,ϕɶʏœpϕ,silex,Anrechts,de,noun,/ˈʔanˌɾɛçts/,bɶmœpϕ,Appeal
900,blocs,en,adjective,/ˈbɫɑks/,bɒpϕ,blocs,Fax,de,noun,/ˈfɑːks/,ϕɒpϕ,fax
901,파이,ko,verb,/pʰa̠i/,pɶy,pie,大禹,zh-cn,noun,/ta˥˩ y˨˩˦/,pɶy,Big
902,lembam,id,adjective,/ləmbam/,ləmbɶm,inert,Andrang,de,noun,/ˈʔanˌdɾaŋ/,bɶmbɶm,Crowd
903,inert,en,adjective,/ˌɪˈnɝt/,ʏmp,inert,ringt,de,verb,/ˈɾɪŋt/,ʏmp,wrinkled
904,inerta,eo,adjective,/inerta/,ymørpɶ,inert,amerta,id,noun,/amərta/,ɶmərpɶ,Amerta.
905,ethic,en,adjective,/ˈɛθɪk/,œϕʏp,ethic,Schafhirt,de,noun,/ˈʃafɪɾt/,ɶϕʏp,Shepherd
906,법석,ko,verb,/pʌ̹ps͈ʌ̹k̚/,pɔpϕɔp,jinks,Komfort,de,noun,/ˈkɔmfɔɾt/,pɔmϕɔp,Comfort
907,jinks,en,verb,/ˈdʒɪŋks/,bʏmpϕ,jinks,danț,ro,adjective,/dants/,bɶmpϕ,dance
908,mendorong,id,verb,/məndoroŋ/,məmborom,push,abejarrón,es,adjective,/aβexaˈron/,ɶβøϕɶrom,beef.
909,突き破る,ja,verb,/tsɯkijabɯɾɯ/,pϕupyɶbuu,Thrust,백절불굴,ko,verb,/pɛ̝k̚t͡ɕ͈ʌ̹ɭbuɭɡuɭ/,pœppϕɔbuu,Folding
910,puŝi,eo,verb,/puʃi/,puy,push,不渝,zh-cn,verb,/pu˥˩ y˧˥/,puy,Not
