,word,collocation_id,collocation_word,collocation_relation
6488,Apparatus,4257403,mining apparatus,N:nn:N
6489,Apparatus,4257404,inductive apparatus,N:mod:A
6490,Apparatus,4257407,to attach to apparatus,V:prep:N
6491,Apparatus,4257406,sort of apparatus,N:prep:N
6492,Apparatus,4257405,technical apparatus,N:mod:A
6493,Apparatus,4257410,retentive apparatus,N:mod:A
6494,Apparatus,4257409,invisibility apparatus,N:nn:N
6495,Apparatus,4257408,glass apparatus,N:nn:N
6496,Apparatus,4257412,to dismantle apparatus,V:obj:N
6497,Apparatus,4257411,to signal apparatus,V:obj:N
6498,Apparatus,4257414,powerful apparatus,N:mod:A
6499,Apparatus,4257413,apparatus become,V:subj:N
6500,Apparatus,4257421,nervous apparatus,N:mod:A
6501,Apparatus,4257420,to rig up apparatus,V:obj:N
6502,Apparatus,4257419,thoracic apparatus,N:mod:A
6503,Apparatus,4257418,mental apparatus,N:mod:A
6504,Apparatus,4257417,to make apparatus,V:obj:N
6505,Apparatus,4257416,various apparatus,N:mod:A
6506,Apparatus,4257415,to possess apparatus,V:obj:N
6507,Apparatus,4257426,apparatus make,V:subj:N
6508,Apparatus,4257425,apparatus weigh,V:subj:N
6509,Apparatus,4257424,routine on the apparatus,N:prep:N
6510,Apparatus,4257423,jacquard apparatus,N:nn:N
6511,Apparatus,4257422,physics without apparatus,N:prep:N
6512,Apparatus,4257427,playground apparatus,N:nn:N
6513,Apparatus,4257428,development of apparatus,N:prep:N
6514,Apparatus,4257430,to control apparatus,V:obj:N
6515,Apparatus,4257429,detection apparatus,N:nn:N
6516,Apparatus,4257432,contractile apparatus,N:mod:A
6517,Apparatus,4257431,lacrimal apparatus,N:mod:A
6518,Apparatus,4257436,function of the apparatus,N:prep:N
6519,Apparatus,4257435,apparatus for use,N:prep:N
6520,Apparatus,4257434,measurement apparatus,N:nn:N
6521,Apparatus,4257433,patent for the apparatus,N:prep:N
6522,Apparatus,4257437,to patent apparatus,V:obj:N
6523,Apparatus,4257440,to feed apparatus,V:obj:N
6524,Apparatus,4257439,collection of apparatus,N:prep:N
6525,Apparatus,4257438,exercise on the apparatus,N:prep:N
6526,Apparatus,4257441,to need apparatus,V:obj:N
6527,Apparatus,4257443,apparatus employ,V:subj:N
6528,Apparatus,4257442,telegraph apparatus,N:nn:N
6529,Apparatus,4257444,gas apparatus,N:nn:N
6530,Apparatus,4257445,to improve apparatus,V:obj:N
6531,Apparatus,4257450,photosynthetic apparatus,N:mod:A
6532,Apparatus,4257449,apparatus include,V:subj:N
6533,Apparatus,4257448,apparatus measure,V:subj:N
6534,Apparatus,4257447,washing apparatus,N:nn:N
6535,Apparatus,4257446,primitive apparatus,N:mod:A
6536,Apparatus,4257452,to place apparatus,V:obj:N
6537,Apparatus,4257451,apparatus devise,V:subj:N
6538,Apparatus,4257454,police apparatus,N:nn:N
6539,Apparatus,4257453,vertical apparatus,N:mod:A
6540,Apparatus,4257456,apparatus for the production,N:prep:N
6541,Apparatus,4257455,to perform routine on apparatus,V:obj+prep:N
6542,Apparatus,4257457,apparatus resemble,V:subj:N
6543,Apparatus,4257459,filtering apparatus,N:nn:N
6544,Apparatus,4257458,wireless telegraph apparatus,N:nn:N
6545,Apparatus,4257462,manufacturer of apparatus,N:prep:N
6546,Apparatus,4257461,ideological apparatus,N:mod:A
6547,Apparatus,4257460,to compete on apparatus,V:prep:N
6548,Apparatus,4257464,to contrive apparatus,V:obj:N
6549,Apparatus,4257463,apparatus during the round,N:prep:N
6550,Apparatus,4257466,to put apparatus,V:obj:N
6551,Apparatus,4257465,part of apparatus,N:prep:N
6552,Apparatus,4257468,use of apparatus,N:prep:N
6553,Apparatus,4257467,improvement in apparatus,N:prep:N
6554,Apparatus,4257474,electrolysis apparatus,N:nn:N
6555,Apparatus,4257473,to call apparatus,V:obj:N
6556,Apparatus,4257472,competition for apparatus,N:prep:N
6557,Apparatus,4257471,apparatus install,V:subj:N
6558,Apparatus,4257470,construction of apparatus,N:prep:N
6559,Apparatus,4257469,to exhibit apparatus,V:obj:N
6560,Apparatus,4257475,apparatus of control,N:prep:N
6561,Apparatus,4257477,schnorchel apparatus,N:nn:N
6562,Apparatus,4257476,spindle apparatus,N:nn:N
6563,Square,4108529,square kilometer,N:mod:A
6564,Square,4108530,square mile,N:nn:N
6565,Square,4108531,square kilometre,N:mod:A
6566,Square,4108532,square feet,N:mod:A
6567,Square,4108533,feet square,N:nn:N
6568,Square,4108534,times square,N:nn:N
6569,Square,4108535,market square,N:nn:N
6570,Square,4108536,side of the square,N:prep:N
6571,Square,4108537,square tower,N:mod:A
6572,Square,4108538,town square,N:nn:N
6573,Square,4108539,washington square,N:nn:N
6574,Square,4108540,to square shoulder,V:obj:N
6575,Square,4108541,inches square,N:nn:N
6576,Square,4108542,central square,N:mod:A
6577,Square,4108543,union square,N:nn:N
6578,Square,4108544,corner of the square,N:prep:N
6579,Square,4108545,main square,N:mod:A
6580,Square,4108546,square deal,N:nn:N
6581,Square,4108547,square meal,N:mod:A
6582,Square,4108548,number of square,N:prep:N
6583,Square,4108549,to square kilometre,V:obj:N
6584,Square,4108550,to move number of square,V:obj+prep:N
6585,Square,4108551,square hole,N:mod:A
6586,Square,4108552,middle of the square,N:prep:N
6587,Square,4108553,open square,N:mod:A
6588,Square,4108554,one square,N:nn:N
6589,Square,4108555,large square,N:mod:A
6590,Square,4108556,two square,N:nn:N
6591,Square,4108558,square km,N:mod:A
6592,Square,4108557,to form square,V:obj:N
6593,Square,4108559,little square,A:mod:A
6594,Square,4108560,square of the distance,N:prep:N
6595,Square,4108561,square in front,N:prep:N
6596,Square,4108562,small square,N:mod:A
6597,Square,4108563,great square,N:mod:A
6598,Square,4108564,square jaw,N:mod:A
6599,Square,4108565,square plateia,N:mod:A
6600,Square,4108566,centre of the square,N:prep:N
6601,Square,4108567,inch square,N:nn:N
6602,Square,4108568,to cross square,V:obj:N
6603,Square,4108569,square footage,N:mod:A
6604,Square,4108570,to surround square,V:obj:N
6605,Square,4108571,miles square,N:nn:N
6606,Square,4108572,square box,N:mod:A
6607,Square,4108573,hollywood square,N:nn:N
6608,Square,4108574,to square circle,V:obj:N
6609,Square,4108575,to move square,V:obj:N
6610,Square,4108576,sum of square,N:prep:N
6611,Square,4108577,free square,N:mod:A
6612,Square,4108578,hollow square,N:mod:A
6613,Square,4108579,square league,N:mod:A
6614,Square,4108580,magic square,N:mod:A
6615,Square,4108581,square matrix,N:mod:A
6616,Square,4108582,foot square,N:nn:N
6617,Square,4108583,square room,N:mod:A
6618,Square,4108584,square window,N:mod:A
6619,Square,4108585,city square,N:nn:N
6620,Square,4108586,square building,N:mod:A
6621,Square,4108587,to square account,V:obj:N
6622,Square,4108588,square chin,N:mod:A
6623,Square,4108589,square piece,N:mod:A
6624,Square,4108590,village square,N:nn:N
6625,Square,4108591,center of the square,N:prep:N
6626,Square,4108592,parliament square,N:nn:N
6627,Square,4108593,square shoulder,N:mod:A
6628,Square,4108594,square centimetre,N:mod:A
6629,Square,4108595,square in the line,N:prep:N
6630,Square,4108596,square praça,N:mod:A
6631,Square,4108597,to occupy square,V:obj:N
6632,Square,4108598,square plateies,N:nn:N
6633,Square,4108599,four square,N:nn:N
6634,Square,4108600,square centimeter,N:mod:A
6635,Square,4108602,to square yard,V:obj:N
6636,Square,4108601,to divide into square,V:prep:N
6637,Square,4108603,to name square,V:obj:N
6638,Square,4108605,square in the direction,N:prep:N
6639,Square,4108604,independence square,N:nn:N
6640,Square,4108606,yards square,N:nn:N
6641,Square,4108607,to move to square,V:prep:N
6642,Square,4108608,square table,N:mod:A
6643,Square,4108609,square grid,N:mod:A
6644,Square,4108610,square face,N:mod:A
6645,Square,4108611,to fill square,V:obj:N
6646,Square,4108612,square pillar,N:mod:A
6647,Square,4108613,square thing,N:mod:A
6648,Square,4108615,nearly square,A:mod:A
6649,Square,4108614,square contain,V:subj:N
6650,Square,4108616,to reach square,V:obj:N
6651,Square,4108617,square shape,N:mod:A
6652,Square,4108618,mile square,N:nn:N
6653,Square,4108619,square in stan,N:prep:N
6654,Square,4108620,to stand in square,V:prep:N
6655,Square,4108621,sum of the square,N:prep:N
6656,Square,4108622,to locate in square,V:prep:N
6657,Square,4108623,new street square,N:nn:N
6658,Square,4108625,square house,N:mod:A
6659,Square,4108624,inverse square,N:mod:A
6660,Square,4108626,square square miles,N:mod:A
6661,Square,4108627,square on the board,N:prep:N
6662,Square,4108628,square piano,N:mod:A
6663,Square,4108629,canada square,N:nn:N
6664,Square,4108630,little square,N:mod:A
6665,Square,4108631,to cut into square,V:prep:N
6666,Square,4108632,square of light,N:prep:N
6667,Square,4108633,three square,N:nn:N
6668,Square,4108634,edge of the square,N:prep:N
6669,Square,4108635,square of paper,N:prep:N
6670,Square,4108636,to build around square,V:prep:N
6671,Square,4108637,end of the square,N:prep:N
6672,Square,4108638,courthouse square,N:nn:N
6673,Square,4108639,square stone,N:mod:A
6674,Square,4108640,to overlook square,V:obj:N
6675,Square,4108641,empty square,N:mod:A
6676,Square,4108642,diagonal of the square,N:prep:N
6677,Square,4108643,to get square,V:obj:N
6678,Square,4108644,square envelope,N:mod:A
6679,Square,4108645,square of the velocity,N:prep:N
6680,Square,4108646,square press,N:mod:A
6681,Square,4108647,spacious square,N:mod:A
6682,Square,4108648,perfect square,N:mod:A
6683,Square,4108649,square hall,N:mod:A
6684,Square,4108650,trafalgar square,N:nn:N
6685,Square,4108651,to cut square,V:obj:N
6686,Square,4108652,square name,V:subj:N
6687,Square,4108654,to move square in direction,V:obj+prep:N
6688,Square,4108653,to build village around square,V:obj+prep:N
6689,Square,4108655,square peg,N:mod:A
6690,Square,4108656,square surround,V:subj:N
6691,Square,4108657,square rod,N:mod:A
6692,Square,4108658,tiny square,N:mod:A
6693,Square,4108659,to square oneself,V:obj:N
6694,Square,4108660,adjacent square,N:mod:A
6695,Square,4108661,grid square,N:nn:N
6696,Square,4108663,square matrices,N:mod:A
6697,Square,4108662,square frame,N:mod:A
6698,Square,4108664,roughly square,A:mod:A
6699,Square,4108665,cut into square,N:prep:N
6700,Square,4108666,black square,N:mod:A
6701,Square,4108667,to enter square,V:obj:N
6702,Square,4108668,square panel,N:mod:A
6703,Square,4108669,house in the square,N:prep:N
6704,Square,4108671,to consist of square,V:obj:N
6705,Square,4108670,to locate on square,V:prep:N
6706,Square,4108672,square of the city,N:prep:N
6707,Square,4108673,square opening,N:mod:A
6708,Square,4108674,square enclosure,N:mod:A
6709,Square,4108675,station square,N:nn:N
6710,Square,4108677,republic square,N:nn:N
6711,Square,4108676,grid of square,N:prep:N
6712,Square,4108678,twelve square,N:nn:N
6713,Square,4108679,square tiling,N:mod:A
6714,Square,4108680,square of glass,N:prep:N
6715,Square,4108681,square lattice,N:mod:A
6716,Square,4108682,feet square,V:subj:N
6717,Square,4108683,square plan,N:mod:A
6718,Square,4108684,square wave,N:mod:A
6719,Square,4108685,square courtyard,N:mod:A
6720,Square,4108686,almost square,A:mod:A
6721,Square,4108687,square leg,N:mod:A
6722,Square,4108688,form of the square,N:prep:N
6723,Square,4108690,to build square,V:obj:N
6724,Square,4108689,square in the centre,N:prep:N
6725,Square,4108691,to assemble in square,V:prep:N
6726,Square,4108692,square pew,N:mod:A
6727,Square,4108693,ft square,N:nn:N
6728,Square,4108695,square become,V:subj:N
6729,Square,4108694,to gather in square,V:obj:N
6730,Square,4108696,square of the town,N:prep:N
6731,Square,4108698,square chamber,N:mod:A
6732,Square,4108697,square in new york city,N:prep:N
6733,Square,4108699,to jump to square,V:prep:N
6734,Square,4108700,one of the square,N:prep:N
6735,Square,4108702,square of distance,N:prep:N
6736,Square,4108701,to square elbow,V:obj:N
6737,Square,4108704,house in square,N:prep:N
6738,Square,4108703,to call square,V:obj:N
6739,Square,4108705,square pedestal,N:mod:A
6740,Square,4108707,victory square,N:nn:N
6741,Square,4108706,square open,V:subj:N
6742,Square,4108708,square plaza,N:nn:N
6743,Square,4108710,to form side of square,V:obj+prep:N
6744,Square,4108709,angle of the square,N:prep:N
6745,Square,4108711,square one,N:mod:A
6746,Square,4108712,barrack square,N:nn:N
6747,Square,4108713,square represent,V:subj:N
6748,Square,4108714,to lay out square,V:obj:N
6749,Square,4108715,perfectly square,A:mod:A
6750,Square,4108716,square board,N:mod:A
6751,Square,4108719,square garden,N:mod:A
6752,Square,4108718,university square,N:nn:N
6753,Square,4108717,square in the center,N:prep:N
6754,Square,4108721,to draw up in square,V:prep:N
6755,Square,4108720,journal square,N:nn:N
6756,Square,4108723,square have,V:subj:N
6757,Square,4108722,square column,N:mod:A
6758,Square,4108724,to erect in square,V:prep:N
6759,Square,4108725,square tower,N:nn:N
6760,Square,4108729,square praças,N:nn:N
6761,Square,4108728,square patch,N:mod:A
6762,Square,4108727,square fill,V:subj:N
6763,Square,4108726,area square,V:subj:N
6764,Square,4108730,square of the number,N:prep:N
6765,Square,4108731,square millimeter,N:mod:A
6766,Square,4108733,square form,V:subj:N
6767,Square,4108732,yard square,N:nn:N
6768,Square,4108734,room square,N:nn:N
6769,Square,4108736,to rename square,V:obj:N
6770,Square,4108735,square acres,N:mod:A
6771,Square,4108737,square pier,N:mod:A
6772,Square,4108738,square of st. mark,N:prep:N
6773,Square,4108740,big square,N:mod:A
6774,Square,4108739,square octavo,N:mod:A
6775,Square,4108741,to lay out in square,V:prep:N
6776,Square,4108742,square turret,N:mod:A
6777,Square,4108743,to leave square,V:obj:N
6778,Square,4108744,side of square,N:prep:N
6779,Square,4108746,billboard in square,N:prep:N
6780,Square,4108745,square of linen,N:prep:N
6781,Square,4108747,to enclose square,V:obj:N
6782,Square,4108748,church square,N:nn:N
6783,Square,4108749,to square jaw,V:obj:N
6784,Square,4108750,square of canvas,N:prep:N
6785,Square,4108752,to arrange in square,V:prep:N
6786,Square,4108751,square rigger,N:mod:A
6787,Square,4108754,x square,V:subj:N
6788,Square,4108753,square pyramid,N:mod:A
6789,Square,4108756,to dominate square,V:obj:N
6790,Square,4108755,square base,N:mod:A
6791,Square,4108758,square of cloth,N:prep:N
6792,Square,4108757,square cap,N:mod:A
6793,Square,4108759,square space,N:mod:A
6794,Square,4108761,square of the speed,N:prep:N
6795,Square,4108760,oblong square,N:mod:A
6796,Square,4108762,to face square,V:obj:N
6797,Square,4108764,square stand,V:subj:N
6798,Square,4108763,square of the diameter,N:prep:N
6799,Square,4108766,square aperture,N:mod:A
6800,Square,4108765,square division,N:mod:A
6801,Square,4108767,proportion to the square,N:prep:N
6802,Square,4108768,square tile,N:mod:A
6803,Square,4108769,to square km,V:obj:N
6804,Square,4108770,to vary as square,V:prep:N
6805,Square,4108772,to locate square,V:obj:N
6806,Square,4108771,leicester square,N:nn:N
6807,Square,4108773,part of the square,N:prep:N
6808,Square,4108774,center square,N:nn:N
6809,Square,4108775,square platform,N:mod:A
6810,Square,4108778,corner of square,N:prep:N
6811,Square,4108777,square area,N:mod:A
6812,Square,4108776,square rename,V:subj:N
6813,Square,4108780,white square,N:mod:A
6814,Square,4108779,square headlight,N:mod:A
6815,Square,4108781,to name square after him,V:obj+prep:N
6816,Square,4108784,grosvenor square,N:nn:N
6817,Square,4108783,square to square,N:prep:N
6818,Square,4108782,to have square,V:sc:V
6819,Square,4108785,square of the window,N:prep:N
6820,Square,4108787,entrance to the square,N:prep:N
6821,Square,4108786,square of carpet,N:prep:N
6822,Square,4108788,to land on square,V:prep:N
6823,Square,4108790,square structure,N:mod:A
6824,Square,4108789,square section,N:mod:A
6825,Square,4108791,hanover square,N:nn:N
6826,Square,4108793,to square meter,V:obj:N
6827,Square,4108792,shape of the square,N:prep:N
6828,Square,4108794,to go to square,V:prep:N
6829,Square,4108796,to cut in square,V:obj:N
6830,Square,4108795,to divide square,V:obj:N
6831,Square,4108798,square of pegasus,N:prep:N
6832,Square,4108797,square pane,N:mod:A
6833,Square,4108799,row of square,N:prep:N
6834,Square,4108801,square of the board,N:prep:N
6835,Square,4108800,north of the square,N:prep:N
6836,Square,4108802,to locate at square,V:prep:N
6837,Square,4108803,panmagic square,N:mod:A
6838,Square,4108805,fountain in the square,N:prep:N
6839,Square,4108804,to walk across square,V:prep:N
6840,Square,4108806,yellow square,N:mod:A
6841,Square,4108807,square figure,N:mod:A
6842,Square,4108808,court square,N:nn:N
6843,Square,4108810,key square,N:mod:A
6844,Square,4108809,tree in the square,N:prep:N
6845,Square,4108812,square occupy,V:subj:N
6846,Square,4108811,to break square,V:obj:N
6847,Square,4108813,to form into square,V:prep:N
6848,Square,4108814,building on the square,N:prep:N
6849,Square,4108816,front of the square,N:prep:N
6850,Square,4108815,square feature,V:subj:N
6851,Square,4108817,to pass through square,V:obj:N
6852,Square,4108818,exchange square,N:nn:N
6853,Square,4108820,to compose of square,V:prep:N
6854,Square,4108819,to measure square,V:obj:N
6855,Square,4108821,meters square,N:nn:N
6856,Square,4108824,square rig,N:mod:A
6857,Square,4108823,square forehead,N:mod:A
6858,Square,4108822,to square x,V:obj:N
6859,Square,4108825,square of the radius,N:prep:N
6860,Square,4108826,square court,N:mod:A
6861,Square,4108827,to hold in square,V:prep:N
6862,Square,4108828,square acre,N:mod:A
6863,Square,4108829,to draw square,V:obj:N
6864,Square,4108830,square stern,N:mod:A
6865,Square,4108834,berkeley square,N:nn:N
6866,Square,4108833,soho square,N:nn:N
6867,Square,4108832,yard square,V:subj:N
6868,Square,4108831,square timber,N:mod:A
6869,Square,4108835,to join wire in square,V:obj+prep:N
6870,Square,4108836,shoulder square,V:subj:N
6871,Square,4108838,to look out on square,V:obj:N
6872,Square,4108837,square formation,N:mod:A
6873,Square,4108839,v-j day in square,N:prep:N
6874,Square,4108840,square of chocolate,N:prep:N
6875,Square,4108843,square head,N:mod:A
6876,Square,4108842,to round square,V:obj:N
6877,Square,4108841,square jaw,V:subj:N
6878,Square,4108844,square of sky,N:prep:N
6879,Square,4108846,square build,V:subj:N
6880,Square,4108845,cooper square,N:nn:N
6881,Square,4108848,square equal,V:subj:N
6882,Square,4108847,to cover square,V:obj:N
6883,Square,4108852,forty square,N:nn:N
6884,Square,4108851,m square,N:nn:N
6885,Square,4108850,square law,N:mod:A
6886,Square,4108849,metres square,N:nn:N
6887,Square,4108853,square of velocity,N:prep:N
6888,Square,4108854,square piece of paper,N:mod:A
6889,Square,4108855,area of the square,N:prep:N
6890,Square,4108857,square lay out,V:subj:N
6891,Square,4108856,square of the length,N:prep:N
6892,Square,4108859,square plate,N:mod:A
6893,Square,4108858,senate square,N:nn:N
6894,Square,4108860,to pave square,V:obj:N
6895,Square,4108861,to use square,V:obj:N
6896,Square,4108862,statue in the square,N:prep:N
6897,Square,4108863,square man,N:mod:A
6898,Square,4108864,tavistock square,N:nn:N
6899,Square,4108867,to situate in square,V:prep:N
6900,Square,4108866,square room,N:nn:N
6901,Square,4108865,piece on the square,N:prep:N
6902,Square,4108868,dark square,N:mod:A
6903,Square,4108869,geneva square,N:nn:N
6904,Square,4108871,square on the chessboard,N:prep:N
6905,Square,4108870,square slab,N:mod:A
6906,Square,4108874,square in the city,N:prep:N
6907,Square,4108873,circle in the square,N:prep:N
6908,Square,4108872,to take place in square,V:prep:N
6909,Square,4108875,square on the side,N:prep:N
6910,Square,4108878,square plinth,N:mod:A
6911,Square,4108877,square pan,N:mod:A
6912,Square,4108876,designation for the square,N:prep:N
6913,Square,4108880,infantry square,N:nn:N
6914,Square,4108879,square mark,V:subj:N
6915,Square,4108881,lafayette square,N:nn:N
6916,Square,4108883,square mile,N:mod:A
6917,Square,4108882,building in the square,N:prep:N
6918,Square,4108885,south of the square,N:prep:N
6919,Square,4108884,area of square,N:prep:N
6920,Square,4108889,shaded square,N:mod:A
6921,Square,4108888,to adorn square,V:obj:N
6922,Square,4108887,to throng square,V:obj:N
6923,Square,4108886,square before the church,N:prep:N
6924,Square,4108890,square millimetre,N:mod:A
6925,Square,4108892,crowd in the square,N:prep:N
6926,Square,4108891,vacant square,N:mod:A
6927,Square,4108895,square publisher,N:mod:A
6928,Square,4108894,pattern of square,N:prep:N
6929,Square,4108893,to erect on square,V:prep:N
6930,Square,4108898,square inclosure,N:mod:A
6931,Square,4108897,pavement of the square,N:prep:N
6932,Square,4108896,square call,V:subj:N
6933,Square,4108899,revolution square,N:nn:N
6934,Square,4108902,corner square,N:nn:N
6935,Square,4108901,whole square,N:mod:A
