,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun,next_word_index_verb_count,next_word_index_adjective_count,next_word_index_noun_count
452,489,761,3277,팁,ko,verb,/tʰip̚/,yb,tip,2:88:98:141:146:171:175:196:305:341:373:433:441:472:505:524:550:558:559:586:718:872:940:1157,361:380:392:434:439:514:593:909:1178,811:823:877:913:936:1139:1141:1195:1211:1300:1309:1340:1367:1478:1499:1504,24,9,16
453,490,762,3282,산란,ko,adjective,/sʰa̠ɭɭa̠n/,ɶɶm,spawning,29:56:128:184:204:229:268:285:420:466:517:984:1338:1455,42:168:178:271:457:481:507:764,611:618:646:647:674:679:707:744:759:774:810:853:858:902:975:1199:1232:1250:1277:1283:1324:1575:1592,14,8,23
454,491,763,3284,tuko,eo,verb,/tuko/,uo,towel,497:1405:1457:1519:1557,335:526:538:1436,603:659:1130:1314:1383:1386:1569:1578,5,4,8
455,492,766,3302,mengalahkan,id,verb,/məŋalahkan/,əɶɶɶm,beat,267:724:798:970:1194:1462,12:971:990:1003:1306,728:847:852:932:986:1092:1221:1255:1317:1433:1480:1512:1598,6,5,13
456,493,767,3307,明るい,ja,adjective,/akaɾɯi/,ɶɶuy,bright,22:93:121:277:283:297:368:409:569:870:871:1069:1164:1244:1379,928:1343:1458:1570,615:737:817:849:926:1037:1042:1052:1100:1118:1163:1166:1185:1186:1209:1424:1443:1444:1518:1581:1585:1617:1622:1626,15,4,24
457,494,768,3309,nyaman,id,adjective,/ɲaman/,ɶɶm,comfortable,124:204:238:268:448:466:471:537:539:984:1338,87:221:243:449:453:534:764,611:617:618:647:663:674:679:681:744:759:774:810:853:858:902:915:954:975:1199:1232:1250:1277:1324:1575:1592,11,7,25
458,495,769,3312,terkulai,id,verb,/tərkulai/,əuɶy,Droop,315:828:1048:1299:1381:1472,102:151:281:421:516:797:1172:1262,601:668:680:770:807:809:835:943:1137:1182:1200:1226:1269:1279:1295:1310:1320:1486:1510:1619,6,8,20
459,496,771,3317,그리다,ko,verb,/kɯɾida̠/,uyɶ,draw,523:905:1218:1391:1395,106:159:293:463:592:891:1162:1625,689:708:739:846:867:961:991:998:1000:1050:1086:1104:1165:1197:1220:1265:1329:1440:1471:1558,5,8,20
460,497,772,3318,嗅ぐ,ja,verb,/kagɯ/,ɶu,smell,191:253:254:482:486:487:530:552:557:938:1128:1275:1360,174:195:256:264:484:489:575:912:1077:1330:1356,642:808:868:908:934:939:1020:1022:1028:1082:1138:1234:1312:1359:1362:1370:1434:1453:1497:1506:1516:1529:1550:1576:1588:1602:1615,13,11,27
461,498,773,3322,kemilau,id,verb,/kəmilau/,əyɶu,sheen,10:35:72:82:144:209:275:411:465:477:518:529:587:1074:1210,70:201:476:536:1268:1410,600:605:606:612:637:704:726:751:791:794:804:836:875:921:966:980:987:1035:1040:1049:1088:1096:1173:1229:1237:1305:1327:1334:1441:1493:1542:1553:1621,15,6,33
462,499,774,3324,토하다,ko,verb,/tʰo̞ɦa̠da̠/,oɶɶ,vomit,848:985:1421,189:251:741:927:931:955:1257:1331:1608,686:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1428,3,9,17
463,500,778,3340,humida,eo,adjective,/humida/,uyɶ,Humid,24:75:117:219:326:355:402:459:564:905:1218:1391:1395,137:159:386:592:891:1162:1625,689:708:739:834:867:961:991:998:1000:1050:1086:1104:1165:1220:1265:1329:1399:1471:1558,13,7,19
464,501,780,3348,mabuk,id,verb,/mabuʔ/,ɶub,drunk,424:826:897:1280:1463,818:1036:1146,767:930:948:953:972:1155:1273:1358:1446:1620,5,3,10
465,502,781,3353,抱く,ja,verb,/idakɯ/,yɶu,Hug,270:461:703:1074,109:226:325:536:1268:1410,612:726:751:791:794:804:836:841:875:921:966:987:994:1035:1040:1049:1088:1096:1098:1173:1229:1237:1305:1334:1348:1441:1493:1542:1553:1567:1621,4,6,31
466,503,782,3356,大胆,zh-cn,verb,/ta˥˩ tan˨˩˦/,ɶɶm,Bold,29:56:124:128:184:229:238:285:420:448:471:517:537:539:984:1455,42:87:168:178:221:243:271:449:453:457:481:507:534:764,617:618:646:647:663:674:681:707:759:774:810:853:858:902:915:954:975:1199:1232:1277:1283:1324:1575:1592,16,14,24
467,505,785,3361,rami,id,verb,/rami/,ɶy,hemp,145:150:303:304:306:337:342:469:490:551:583:813:1078:1080:1140:1142:1294:1492:1562,90:176:255:340:429:510:594:1081:1213,596:616:649:651:656:664:665:682:713:882:1021:1084:1133:1272:1287:1335:1337:1468:1494:1528:1535:1561:1564:1594:1596,19,9,25
468,506,786,3362,goofy,en,verb,/ˈɡufi/,uy,goofy,170:338:431:485:582:907:1134:1357:1574,154:492:548:560:1289:1365,610:641:886:1131:1285:1336:1366:1400:1544:1559,9,6,10
469,507,788,3365,razi,eo,verb,/razi/,ɶy,shave,145:303:304:337:342:467:525:551:583:813:1078:1140:1294:1562,90:176:255:340:382:417:429:491:510:555:594:1081:1213:1363,596:616:649:651:656:664:665:670:682:713:876:882:1021:1084:1133:1272:1287:1335:1337:1411:1468:1494:1528:1535:1561:1564:1594:1596:1599,14,14,29
470,508,790,3367,siap,id,adjective,/siap/,yɶb,Ready,177:542:588:824,38:755:1376,757:779:827:914:1113:1176:1202:1388:1451:1513,4,3,10
471,509,791,3368,반란,ko,verb,/pa̠ɭɭa̠n/,ɶɶm,Rebellion,29:56:128:184:204:229:268:285:420:466:517:984:1338:1455,42:168:178:271:457:481:507:764,611:618:646:647:674:679:707:744:759:774:810:853:858:902:975:1199:1232:1250:1277:1283:1324:1575:1592,14,8,23
472,510,792,3369,wield,en,verb,/ˈwiɫd/,yb,wield,452:493:524:550:718:872:940:1157,361:909:1178,811:823:877:913:936:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499:1504,8,3,17
473,511,794,3391,痛い,ja,adjective,/itai/,yɶy,painful,104:190:310:352:400:501:1041:1233:1403:1484:1532,375:425:432:719:752:977:1228:1380,620:768:787:831:920:933:974:1034:1091:1114:1196:1236:1251:1322:1351:1374:1394:1396:1414:1445:1488:1531:1583:1627,11,8,24
474,512,795,3396,발휘하다,ko,verb,/pa̠ɾɦɥiɦa̠da̠/,ɶyɶɶ,Exert,7:327:348:387:775:830:988:1063:1106:1364:1543:1555:1603:1605,78:80:81:407:436:802:979:1097:1180:1401:1429:1508,597:598:608:661:673:677:792:800:803:806:820:856:925:944:945:946:1029:1045:1112:1126:1156:1193:1203:1216:1222:1259:1266:1298:1417:1565:1572:1609,14,12,32
475,513,797,3405,흐름,ko,verb,/xɯɾɯm/,uum,flow,506:859:1325,4:132:720,662:771:903:956:982:1047:1152:1208:1316,3,3,9
476,514,800,3411,希薄,ja,adjective,/kihakɯ/,yɶu,dilute,270:461:703:1074,109:226:325:536:1268:1410,612:726:751:791:794:804:836:841:875:921:966:987:994:1035:1040:1049:1088:1096:1098:1173:1229:1237:1305:1334:1348:1441:1493:1542:1553:1567:1621,4,6,31
477,515,801,3413,張り合う,ja,verb,/haɾiaɯ/,ɶyɶu,compete,270:461:703:1074,109:226:325:536:1268:1410,612:726:751:791:794:804:836:841:875:921:966:987:994:1035:1040:1049:1088:1096:1098:1173:1229:1237:1305:1334:1348:1441:1493:1542:1553:1567:1621,4,6,31
478,516,802,3416,乾いた,ja,verb,/kaɰᵝaita/,ɶɶyɶ,Dry,126:216:246:716:1323:1375:1465:1476:1538:1554,0:27:39:73:114:122:183:185:214:244:314:329:535:578:850:959:965:1154:1214:1456,621:633:714:742:756:795:855:924:949:964:968:1002:1006:1059:1065:1066:1095:1115:1120:1311:1426:1584:1595:1628,10,20,24
479,517,803,3417,nyanyian,id,adjective,/ɲaɲian/,ɶyɶm,song,995:1188:1284:1307:1315:1448:1464:1479,731:1241:1313:1326,842:1044:1378:1392:1415:1427:1524,8,4,7
480,518,805,3436,洗う,ja,verb,/aɾaɯ/,ɶɶu,wash,722:780:1027:1160:1225,152:738:851:1423,725:749:815:838:857:884:900:951:962:1017:1083:1122:1132:1147:1174:1230:1302:1303:1449:1522:1560:1587,5,4,22
481,519,806,3440,asam,id,adjective,/asam/,ɶɶm,acid,124:204:238:268:448:466:471:537:539:984:1338,87:221:243:449:453:534:764,611:617:618:647:663:674:679:681:744:759:774:810:853:858:902:915:954:975:1199:1232:1250:1277:1324:1575:1592,11,7,25
482,520,807,3441,아슬,ko,verb,/a̠sʰɯɭ/,ɶu,Crab,85:138:191:253:333:395:450:460:557:561:938:1128:1275:1360,174:195:264:301:484:489:575:912:1077:1330:1356,619:639:658:808:868:908:934:939:1018:1020:1022:1028:1312:1355:1359:1362:1370:1434:1453:1497:1525:1529:1550:1576:1588:1590:1602,14,11,27
483,521,808,3442,cacingan,id,verb,/tʃatʃiŋan/,ɶyɶm,Worms,995:1188:1284:1307:1315:1448:1464:1479,731:1241:1313:1326,842:1044:1378:1392:1415:1427:1524,8,4,7
484,522,809,3444,kamu,id,adjective,/kamu/,ɶu,you,85:138:191:254:333:395:450:460:482:486:487:530:552:561:938:1128:1275:1360,256:301:912:1077:1330:1356,619:639:642:658:908:939:1018:1028:1082:1138:1234:1312:1355:1362:1370:1434:1453:1497:1506:1516:1525:1529:1550:1576:1588:1590:1602:1615,18,6,28
485,523,810,3445,수필,ko,verb,/sʰupʰiɭ/,uy,essay,338:431:468:582:907:1134:1357:1574,154:336:492:1289:1339:1365,610:886:1131:1285:1336:1366:1400:1481:1544,8,6,9
486,524,811,3447,하류,ko,verb,/ha̠ɾju/,ɶu,downstream,85:138:191:253:333:395:450:460:557:561:938:1128:1275:1360,174:195:264:301:484:489:575:912:1077:1330:1356,619:639:658:808:868:908:934:939:1018:1020:1022:1028:1312:1355:1359:1362:1370:1434:1453:1497:1525:1529:1550:1576:1588:1590:1602,14,11,27
487,525,812,3448,다수,ko,verb,/ta̠sʰu/,ɶu,many,85:138:191:253:333:395:450:460:557:561:938:1128:1275:1360,174:195:264:301:484:489:575:912:1077:1330:1356,619:639:658:808:868:908:934:939:1018:1020:1022:1028:1312:1355:1359:1362:1370:1434:1453:1497:1525:1529:1550:1576:1588:1590:1602,14,11,27
488,526,813,3449,카파,ko,adjective,/kʰa̠pʰa̠/,ɶɶ,kappa,136:376:394:508:553:574:577:821,140:194:259:302:443:520:533:546:567:866:1393:1473,625:648:667:695:706:873:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1616,8,12,23
489,527,814,3450,kau,id,adjective,/kau/,ɶu,you,85:138:191:254:333:395:450:460:482:486:487:530:552:561:938:1128:1275:1360,256:301:912:1077:1330:1356,619:639:642:658:908:939:1018:1028:1082:1138:1234:1312:1355:1362:1370:1434:1453:1497:1506:1516:1525:1529:1550:1576:1588:1590:1602:1615,18,6,28
490,528,815,3451,fali,eo,verb,/fali/,ɶy,fall,145:303:304:337:342:467:525:551:583:813:1078:1140:1294:1562,90:176:255:340:382:417:429:491:510:555:594:1081:1213:1363,596:616:649:651:656:664:665:670:682:713:876:882:1021:1084:1133:1272:1287:1335:1337:1411:1468:1494:1528:1535:1561:1564:1594:1596:1599,14,14,29
491,529,816,3452,zahir,id,adjective,/zahir/,ɶy,Zahir.,145:150:303:304:306:337:342:469:490:551:583:813:1078:1080:1140:1142:1294:1492:1562,90:176:255:340:429:510:594:1081:1213,596:616:649:651:656:664:665:682:713:882:1021:1084:1133:1272:1287:1335:1337:1468:1494:1528:1535:1561:1564:1594:1596,19,9,25
492,530,817,3454,putih,id,adjective,/putih/,uy,white,170:338:431:468:485:907:1134:1357:1574,336:548:560:1289:1339:1365,610:641:886:1131:1285:1336:1481:1544:1559,9,6,9
493,531,821,3467,킥,ko,verb,/kçik̚/,yb,Kick,2:88:98:141:146:171:175:196:305:341:373:433:441:472:505:524:550:558:559:586:718:872:940:1157,361:380:392:434:439:514:593:909:1178,811:823:877:913:936:1139:1141:1195:1211:1300:1309:1340:1367:1478:1499:1504,24,9,16
494,532,823,3471,香ばしい,ja,adjective,/koɯbaɕii/,ouɶyy,sweet,19:25:58:125:167:197:211:234:317:351:785:796:895:1103:1341:1368:1390:1466,854:1169:1243:1319:1571,735:740:748:777:837:894:906:941:969:973:981:1032:1070:1102:1117:1124:1201:1206:1239:1264:1407:1438,18,5,22
495,535,826,3486,성공하다,ko,verb,/sʰʌ̹ŋɡo̞ŋɦa̠da̠/,ɔmoɶɶ,Succeed,848:985:1421,189:251:741:927:931:955:1257:1331:1608,686:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1428,3,9,17
496,536,828,3508,melayani,id,verb,/məlajani/,əɶɶy,serve,498:566:761:864:922:996:1014:1016:1031:1184,17:34:134:139:236:242:323:345:350:390:541:788:1123,599:624:626:732:750:763:783:839:863:869:899:952:957:963:1005:1019:1057:1062:1089:1145:1148:1153:1161:1177:1190:1247:1261:1292:1350:1416:1459:1469:1515:1521:1547:1566,10,13,36
497,537,829,3511,부모,ko,verb,/pumo̞/,uo,parents,454:1405:1457:1519,509:538:591:1436,622:659:1130:1314:1383:1386:1569:1578,4,4,8
498,538,831,3513,話し,ja,verb,/hanaɕi/,ɶɶy,story,44:46:133:179:199:215:230:245:288:308:360:369:370:496:566:761:864:922:996:1016:1031:1184,68:111:134:143:331:408:788:1123,732:750:763:783:863:869:899:952:957:963:1005:1019:1057:1062:1089:1110:1145:1148:1161:1177:1190:1219:1247:1261:1350:1387:1413:1416:1459:1467:1469:1511:1515:1521:1547:1566,22,8,36
499,539,834,3529,tarikan,id,verb,/tarikan/,ɶyɶm,Turn,995:1188:1284:1307:1315:1448:1464:1479,731:1241:1313:1326,842:1044:1378:1392:1415:1427:1524,8,4,7
500,540,837,3552,perjalanan,id,verb,/pərdʒalanan/,əɶɶɶm,travel,267:724:798:970:1194:1462,12:971:990:1003:1306,728:847:852:932:986:1092:1221:1255:1317:1433:1480:1512:1598,6,5,13
501,541,838,3553,vojaĝi,eo,verb,/voiad͡ʒi/,oyɶy,travel,104:190:310:400:1403:1484:1532,3:50:67:364:375:425:432:473:531:719:752:977:1228,614:620:669:678:711:768:787:831:920:933:974:1034:1091:1196:1207:1236:1251:1290:1322:1351:1374:1394:1396:1414:1442:1445:1488:1531:1540:1577:1627,7,13,31
502,542,839,3554,mortiga,eo,adjective,/mortiga/,oyɶ,lethal,115:233:406:1167:1270:1372:1373,36:54:753:772:929:978:1119,671:693:784:805:844:904:989:1033:1038:1093:1181:1204:1227:1333:1431:1601,7,7,16
503,543,840,3559,슬픔,ko,adjective,/sʰɯɭpʰɯm/,uum,sadness,506:859:1325,4:132:720,662:771:903:956:982:1047:1152:1208:1316,3,3,9
504,544,841,3563,달다,ko,verb,/ta̠ɭda̠/,ɶɶ,Sweet,136:376:394:508:553:574:577:821,140:194:259:302:443:520:533:546:567:866:1393:1473,625:648:667:695:706:873:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1616,8,12,23
505,545,844,3568,greve,en,verb,/ˈɡɹiv/,yb,greve,452:493:524:550:718:872:940:1157,361:909:1178,811:823:877:913:936:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499:1504,8,3,17
506,546,848,3578,hukum,id,verb,/hukum/,uum,law,129:200:228:475:859:1325,53:359:405:503:720,683:771:903:956:982:1047:1208:1316,6,5,8
507,548,853,3606,karang,id,adjective,/karaŋ/,ɶɶm,coral,124:204:238:268:448:466:471:537:539:984:1338,87:221:243:449:453:534:764,611:617:618:647:663:674:679:681:744:759:774:810:853:858:902:915:954:975:1199:1232:1250:1277:1324:1575:1592,11,7,25
508,549,855,3614,cara,id,verb,/tʃara/,ɶɶ,way,334:377:504:543:547:556:571:590:821,96:259:488:692:866:1393:1473,667:695:706:715:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1600:1616:1624,9,7,23
509,550,856,3617,tuso,eo,adjective,/tuso/,uo,cough,497:1405:1457:1519:1557,335:526:538:1436,603:659:1130:1314:1383:1386:1569:1578,5,4,8
510,551,857,3619,ハーピー,ja,adjective,/haːpiː/,ɶy,Harpy,145:150:303:306:337:342:467:469:490:525:551:583:813:1078:1080:1140:1142:1294:1492:1562,90:255:340:382:417:429:491:555:1081:1213:1363,616:651:656:665:670:682:713:876:882:1021:1084:1133:1272:1287:1335:1337:1411:1468:1494:1528:1535:1561:1564:1594:1599,20,11,25
511,552,858,3622,로고,ko,adjective,/ɾo̞ɡo̞/,oo,logo,37:311:312:423:440:563:584:585:754:1024:1461,258:324:419:428:879,657:1127:1136:1297:1301:1308:1349:1406:1498:1545:1597,11,5,11
512,553,860,3625,妄りに,ja,adjective,/midaɾini/,yɶyy,Unexpectedly,19:25:58:125:167:197:211:234:317:351:785:796:895:1103:1341:1368:1390:1466,854:1169:1243:1319:1571,735:740:748:777:837:894:906:941:969:973:981:1032:1070:1102:1117:1124:1201:1206:1239:1264:1407:1438,18,5,22
513,554,861,3629,kibar,id,verb,/kibar/,yɶ,Kibar,378:435:528:1198,148:427:573:1191:1408:1541,699:880:1143:1439:1505:1526:1546:1618,4,6,8
514,555,862,3632,bleak,en,adjective,/ˈbɫik/,yb,bleak,452:493:524:550:718:872:940:1157,361:909:1178,811:823:877:913:936:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499:1504,8,3,17
515,556,863,3634,agung,id,adjective,/aguŋ/,ɶum,great,32:349:363:365:385:412:960:1090:1409:1579,18:66:181:193:237:248:249:289:383:1076,602:733:786:890:923:1010:1064:1205:1223:1537,10,10,10
516,557,864,3635,壮大,ja,adjective,/soɯdai/,ouɶy,magnificent,52:86:108:315:357:398:413:458:828:1048:1299:1381:1472,84:107:797:1172,770:809:835:883:943:1182:1200:1226:1269:1276:1295:1320:1402:1486:1510:1606:1619,13,4,17
517,558,865,3644,rahang,id,verb,/rahaŋ/,ɶɶm,jaw,124:204:238:268:448:466:471:537:539:984:1338,87:221:243:449:453:534:764,611:617:618:647:663:674:679:681:744:759:774:810:853:858:902:915:954:975:1199:1232:1250:1277:1324:1575:1592,11,7,25
518,559,868,3648,慕う,ja,verb,/ɕitaɯ/,yɶu,Honor,270:461:703:1074,109:226:325:536:1268:1410,612:726:751:791:794:804:836:841:875:921:966:987:994:1035:1040:1049:1088:1096:1098:1173:1229:1237:1305:1334:1348:1441:1493:1542:1553:1567:1621,4,6,31
519,560,870,3651,kejahatan,id,verb,/kədʒahatan/,əɶɶɶm,crime,267:724:798:970:1194:1462,12:971:990:1003:1306,728:847:852:932:986:1092:1221:1255:1317:1433:1480:1512:1598,6,5,13
520,561,872,3656,dasar,id,adjective,/dasar/,ɶɶ,basic,334:377:504:543:547:556:571:590:821,96:259:488:692:866:1393:1473,667:695:706:715:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1600:1616:1624,9,7,23
521,564,880,3676,치르다,ko,verb,/t͡ɕʰiɾɯda̠/,byuɶ,pay,240:983:1030:1245:1517,160:206:892:947:1582,628:762:773:997:1055:1150:1183:1342:1377:1418:1422:1487:1612,5,5,13
522,565,881,3679,疑う,ja,verb,/ɯtagaɯ/,uɶɶu,doubt,722:780:1027:1160:1225,152:738:851:1423,725:749:815:838:857:884:900:951:962:1017:1083:1122:1132:1147:1174:1230:1302:1303:1449:1522:1560:1587,5,4,22
523,566,883,3713,enuiga,eo,verb,/enuiga/,øuyɶ,boring,24:75:117:219:326:355:402:459:564:905:1218:1391:1395,137:159:386:592:891:1162:1625,689:708:739:834:867:961:991:998:1000:1050:1086:1104:1165:1220:1265:1329:1399:1471:1558,13,7,19
524,567,885,3717,führt,de,verb,/ˈfyɾt/,yb,leads,2:88:98:141:146:171:175:196:305:341:373:433:441:452:472:493:505:558:559:586:718:872:940,361:380:392:434:439:514:593:909:1178,823:877:913:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499,23,9,14
525,568,886,3720,babi,id,verb,/babi/,ɶy,pig,145:150:303:304:306:337:342:469:490:551:583:813:1078:1080:1140:1142:1294:1492:1562,90:176:255:340:429:510:594:1081:1213,596:616:649:651:656:664:665:682:713:882:1021:1084:1133:1272:1287:1335:1337:1468:1494:1528:1535:1561:1564:1594:1596,19,9,25
526,569,888,3725,무모,ko,adjective,/mumo̞/,uo,Reckless,454:1405:1457:1519,509:538:591:1436,622:659:1130:1314:1383:1386:1569:1578,4,4,8
527,571,891,3730,꼬리,ko,adjective,/k͈o̞ɾi/,oy,tail,339:544:565:888:911:1023:1192:1212:1495:1527,156:371:1475,705:865:887:910:1079:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,10,3,16
528,572,893,3733,기타,ko,verb,/kitʰa̠/,yɶ,Etc,435:513:1198,343:573:580:1191:1408:1541,699:880:1143:1286:1439:1505:1526:1546:1618,3,6,9
529,573,894,3737,磨く,ja,verb,/migakɯ/,yɶu,polish,270:461:703:1074,109:226:325:536:1268:1410,612:726:751:791:794:804:836:841:875:921:966:987:994:1035:1040:1049:1088:1096:1098:1173:1229:1237:1305:1334:1348:1441:1493:1542:1553:1567:1621,4,6,31
530,574,895,3738,가구,ko,verb,/ka̠ɡu/,ɶu,furniture,85:138:191:253:333:395:450:460:557:561:938:1128:1275:1360,174:195:264:301:484:489:575:912:1077:1330:1356,619:639:658:808:868:908:934:939:1018:1020:1022:1028:1312:1355:1359:1362:1370:1434:1453:1497:1525:1529:1550:1576:1588:1590:1602,14,11,27
531,576,899,3748,確かに,ja,adjective,/taɕikani/,ɶyɶy,surely,104:190:310:352:400:501:1041:1233:1403:1484:1532,375:425:432:719:752:977:1228:1380,620:768:787:831:920:933:974:1034:1091:1114:1196:1236:1251:1322:1351:1374:1394:1396:1414:1445:1488:1531:1583:1627,11,8,24
532,577,901,3754,bajingan,id,verb,/badʒiŋan/,ɶyɶm,A bastard,995:1188:1284:1307:1315:1448:1464:1479,731:1241:1313:1326,842:1044:1378:1392:1415:1427:1524,8,4,7
533,578,903,3760,sadar,id,adjective,/sadar/,ɶɶ,Aware,334:377:504:543:547:556:571:590:821,96:259:488:692:866:1393:1473,667:695:706:715:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1600:1616:1624,9,7,23
534,579,907,3774,사람,ko,adjective,/ˈsʰa̠ːɾa̠m/,ɶɶm,Person,29:56:128:184:204:229:268:285:420:466:517:984:1338:1455,42:168:178:271:457:481:507:764,611:618:646:647:674:679:707:744:759:774:810:853:858:902:975:1199:1232:1250:1277:1283:1324:1575:1592,14,8,23
535,580,908,3775,pli fajna,eo,adjective,/pli faina/,byɶyɶ,faster,126:216:246:478:716:843:1375:1465:1476:1538:1554,0:73:114:850:959:965:1154:1214:1456,633:650:742:756:795:918:924:949:964:968:1002:1006:1059:1065:1066:1095:1115:1120:1246:1311:1426:1584:1628,11,9,23
536,581,911,3787,필라프,ko,adjective,/pʰiɭɭa̠pʰɯ/,yɶu,pilau,10:35:72:82:144:209:270:275:411:461:465:477:518:529:587:703:1074:1210,70:109:201:226:325:476:1268:1410,600:605:606:612:637:704:726:751:791:794:804:836:841:921:966:980:987:994:1035:1049:1088:1098:1173:1229:1305:1327:1334:1348:1493:1553:1567:1621,18,8,32
537,582,912,3800,파란,ko,verb,/pʰa̠ɾa̠n/,ɶɶm,blue,29:56:128:184:204:229:268:285:420:466:517:984:1338:1455,42:168:178:271:457:481:507:764,611:618:646:647:674:679:707:744:759:774:810:853:858:902:975:1199:1232:1250:1277:1283:1324:1575:1592,14,8,23
538,583,913,3801,スロー,ja,adjective,/sɯɾoː/,uo,Slot,454:497:1405:1457:1519:1557,335:509:526:591:1436,603:622:1314:1383:1386:1569:1578,6,5,7
539,584,915,3812,사망,ko,verb,/sʰa̠ma̠ŋ/,ɶɶm,Dead,29:56:128:184:204:229:268:285:420:466:517:984:1338:1455,42:168:178:271:457:481:507:764,611:618:646:647:674:679:707:744:759:774:810:853:858:902:975:1199:1232:1250:1277:1283:1324:1575:1592,14,8,23
540,585,916,3818,racun,id,adjective,/ratʃun/,ɶum,poison,32:349:363:365:385:412:960:1090:1409:1579,18:66:181:193:237:248:249:289:383:1076,602:733:786:890:923:1010:1064:1205:1223:1537,10,10,10
541,586,917,3830,拙い,ja,adjective,/tsɯtanai/,buɶɶy,Ugly,44:46:133:179:199:215:230:245:288:308:360:369:370:496:566:761:864:922:996:1016:1031:1184,68:111:134:143:331:408:788:1123,732:750:763:783:863:869:899:952:957:963:1005:1019:1057:1062:1089:1110:1145:1148:1161:1177:1190:1219:1247:1261:1350:1387:1413:1416:1459:1467:1469:1511:1515:1521:1547:1566,22,8,36
542,587,919,3834,씨앗,ko,verb,/ɕ͈ia̠t̚/,yɶb,seed,40:61:99:824,250:290:384:470:755:1376,757:827:914:1113:1176:1202:1388:1451:1513,4,6,9
543,588,920,3838,살다,ko,verb,/sʰa̠ɭda̠/,ɶɶ,live,136:376:394:508:553:574:577:821,140:194:259:302:443:520:533:546:567:866:1393:1473,625:648:667:695:706:873:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1616,8,12,23
544,589,922,3840,loĝi,eo,verb,/lod͡ʒi/,oy,to reside,135:155:173:381:545:579:911:1023:1192:1212,156:172:257:422:430:527:554:1475,865:887:910:1135:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,10,8,15
545,590,924,3842,모일,ko,verb,/mo̞iɭ/,oy,Meal,339:544:565:888:911:1023:1192:1212:1495:1527,156:371:1475,705:865:887:910:1079:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,10,3,16
546,591,926,3845,kaya,id,adjective,/kaja/,ɶɶ,rich,334:377:504:543:547:556:571:590:821,96:259:488:692:866:1393:1473,667:695:706:715:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1600:1616:1624,9,7,23
