,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_noun,next_word_index_adjective
615,menakuti,id,noun,/mənakuti/,əɶuy,scare,22:100:306:377:710:886:887:1098:1194:1217:1282,629:635:696:737:823:825:827:838:868:1071:1075:1083:1137:1152:1196:1223:1224:1249:1262:1263:1272:1297:1552:1613:1617:1649:1654:1658,95:286:942:1381:1602
616,마시,ko,noun,/ma̠ɕʰi/,ɶy,drinking,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,190:392:426:498:515:558:594:1116:1253:1400
617,사탕,ko,noun,/sʰa̠tʰa̠ŋ/,ɶɶm,candy,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764
618,Japan,de,noun,/ˈjaːpan/,ɶɶm,Japan,29:56:96:139:143:196:215:246:283:295:429:457:474:479:522:540:542:811:1377:1496,611:617:646:647:663:674:679:681:707:744:759:774:813:831:872:876:930:968:1107:1204:1239:1273:1361:1607:1624,42:87:89:105:182:192:231:285:371:458:462:512:537:764
619,鳴る,ja,noun,/naɾɯ/,ɶu,Ring,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,188:206:263:279:490:495:577:927:1112:1367:1393
620,nilai,id,noun,/nilai/,yɶy,score,121:360:418:1074:1106:1218:1274:1447,614:669:678:711:787:851:935:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1299:1325:1328:1388:1416:1458:1487:1519:1525:1564:1572:1609:1615,3:50:67:375:481:534:719:752:989:1270:1403:1404
621,gaja,eo,noun,/gaia/,ɶyɶ,cheerful,88:141:253:485:716:862:1051:1300:1358:1514:1518:1570:1587,633:650:742:756:795:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1284:1349:1472:1517:1616:1660,0:73:131:869:973:978:1128:1254:1497
622,Bruno,eo,noun,/bruno/,uo,Bruno,504:1449:1498:1553:1590,603:659:1163:1352:1422:1425:1601:1610,343:529:541:1478
623,bangun.,id,noun,/baŋun./,ɶum,Wake up.,32:357:370:374:395:421:974:1124:1453:1611,602:733:786:906:938:1020:1055:1246:1266:1569,18:66:193:204:245:255:256:299:393:1111
624,粗い,ja,noun,/aɾai/,ɶɶy,rough,44:46:84:86:91:93:210:226:238:252:269:298:380:503:569:761:880:937:1007:1026:1066:1216,732:750:763:783:817:819:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1192:1207:1227:1238:1285:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,68:128:148:157:339:416:788:1157
625,nada,id,noun,/nada/,ɶɶ,tone,342:387:508:546:550:559:574:590:842,667:695:706:715:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,114:274:494:692:882:1432:1511
626,柳,ja,noun,/janagi/,ɶɶy,willow,44:46:84:86:91:93:210:226:238:252:269:298:380:503:569:761:880:937:1007:1026:1066:1216,732:750:763:783:817:819:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1192:1207:1227:1238:1285:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,68:128:148:157:339:416:788:1157
627,滴る,ja,noun,/ɕitataɾɯ/,yɶɶu,Drop,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
628,チルダ,ja,noun,/tɕiɾɯda/,byuɶ,tilde,45:55:248:497:571:995:1065:1283:1551,676:690:762:773:821:1085:1205:1206:1220:1287:1402:1418:1466:1469:1484:1524,217:908:961:1477:1614
629,丸い,ja,noun,/maɾɯi/,ɶuy,round,22:98:100:111:290:306:311:377:572:886:887:1098:1194:1217:1282,615:737:823:827:838:868:1071:1075:1083:1126:1137:1152:1196:1223:1224:1249:1262:1263:1552:1613:1617:1649:1654:1658,942:1381:1499:1602
630,bangun,id,noun,/baŋun/,ɶum,Wake up,32:357:370:374:395:421:974:1124:1453:1611,602:733:786:906:938:1020:1055:1246:1266:1569,18:66:193:204:245:255:256:299:393:1111
631,Titan,de,noun,/tiˈtaːn/,yɶm,titanium,31:280:765:912:1143,609:634:746:909:932:1009:1014:1097:1199:1255:1327:1566:1605,47:194:209:249:305:1493
632,上がる,ja,noun,/agaɾɯ/,ɶɶu,Go up,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
633,마시다,ko,noun,/ma̠ɕʰida̠/,ɶyɶ,drink,253:485:716:862:1051:1300:1358:1360:1514:1587,621:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1154:1284:1349:1472:1517:1616:1627,27:39:73:131:137:195:197:225:251:272:321:538:580:869:978:1128:1254
634,bidang,id,noun,/bidaŋ/,yɶm,field,31:280:765:912:1143,609:631:746:909:932:956:1009:1014:1199:1255:1327:1566:1605,209:305:1493
635,歌舞伎,ja,noun,/kabɯki/,ɶuy,kabuki,22:98:100:111:290:306:311:377:572:886:887:1098:1194:1217:1282,615:737:823:827:838:868:1071:1075:1083:1126:1137:1152:1196:1223:1224:1249:1262:1263:1552:1613:1617:1649:1654:1658,942:1381:1499:1602
636,裸,ja,adjective,/hadaka/,ɶɶɶ,naked,5:11:15:97:109:115:117:133:146:171:176:179:259:270:308:328:373:378:453:799:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:721:727:730:745:769:843:846:859:864:878:897:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1100:1101:1189:1190:1280:1317:1334:1456:1565:1568,30:51:129:135:163:219:233:265:423:1018:1079:1623
637,釣り合う,ja,noun,/tsɯɾiaɯ/,buyɶu,balance,271:469:703:1102,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,126:235:334:539:1304:1454
638,輝く,ja,noun,/kagajakɯ/,ɶɶɶu,Shine,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
639,マック,ja,noun,/makːɯ/,ɶu,Mac,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,188:206:263:279:490:495:577:927:1112:1367:1393
640,muara,id,noun,/muara/,uɶɶ,estuary,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,613:687:717:729:743:776:789:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1621,28:405:435:1225:1303:1642
641,후미,ko,noun,/ɸʷumi/,uy,cove,346:440:476:584:922:1167:1394:1606,610:902:1164:1320:1375:1406:1438:1520:1576,168:344:499:1324:1378:1405
642,마루,ko,noun,/ma̠ɾu/,ɶu,Floor,103:152:202:260:341:407:459:468:560:564:952:1161:1311:1397,619:639:658:829:884:923:948:953:1028:1030:1032:1063:1350:1392:1396:1399:1410:1476:1494:1534:1558:1562:1582:1608:1620:1622:1634,188:206:279:313:490:495:577:927:1112:1367:1393
643,조카딸,ko,noun,/t͡ɕo̞kʰa̠t͈a̠ɭ/,boɶɶ,niece,867:996:1265:1468,686:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439,200:258:741:941:945:969:1293:1368:1640
644,笑う,ja,noun,/ɰᵝaɾaɯ/,ɶɶu,laugh,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
645,대답하다,ko,noun,/tɛ̝da̠pʰa̠da̠/,œɶɶɶ,Answer,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
646,alang,id,noun,/alaŋ/,ɶɶm,Alang.,139:215:246:283:457:474:479:540:542:811:1377,611:617:618:647:663:674:679:681:744:759:774:813:831:872:876:917:930:968:1204:1239:1273:1313:1361:1607:1624,87:105:231:458:462:537:764
647,アラン,ja,noun,/aɾaɴ/,ɶɶm,Alan,29:56:96:139:143:196:215:246:283:295:429:457:474:479:522:540:542:811:1377:1496,611:617:618:646:663:679:681:707:744:759:774:813:831:872:876:917:930:968:1107:1239:1273:1313:1361:1607,42:87:89:105:182:192:231:285:371:458:462:512:537:764
648,tanah,id,noun,/tanah/,ɶɶ,soil,342:387:508:546:550:559:574:590:842,667:695:706:715:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,114:274:494:692:882:1432:1511
649,範囲,ja,noun,/haɴi/,ɶy,range,159:164:315:318:345:350:475:477:496:528:554:585:834:1113:1115:1173:1175:1332:1529:1595,616:651:656:665:670:682:713:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1507:1531:1561:1567:1594:1596:1626:1631,108:262:348:392:426:438:498:558:1116:1253:1400
650,ぴかぴか,ja,noun,/pikapika/,yɶyɶ,Pika,88:141:253:716:1051:1300:1358:1360:1514:1518:1570:1587,621:633:714:742:756:795:812:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1349:1472:1517:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497
651,蚂蚁,zh-cn,noun,/ma˨˩˦ i˨˩˦/,ɶy,ant,159:164:315:316:318:345:350:475:477:496:528:554:585:834:1113:1115:1175:1332:1529:1595,596:616:649:656:664:665:670:682:713:892:1031:1119:1308:1322:1374:1376:1455:1507:1561:1567:1594:1596:1626:1628:1631,108:190:262:348:392:426:438:498:515:558:594:1116:1253:1400
652,瞬く,ja,noun,/ɕibatakɯ/,yɶɶu,Blink,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
653,파파야,ko,noun,/pʰa̠pʰa̠ja̠/,ɶɶɶ,papaya,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
654,邪悪,ja,noun,/dʑaakɯ/,bɶɶu,evil,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
655,違う,ja,adjective,/tagaɯ/,ɶɶu,Wrong,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
656,마비,ko,noun,/ma̠bi/,ɶy,paralysis,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,190:392:426:498:515:558:594:1116:1253:1400
657,モットー,ja,noun,/motːoː/,oo,motto,37:322:323:432:449:566:586:587:754:1059:1502,1160:1169:1310:1335:1339:1346:1387:1450:1535:1577:1629,161:273:333:428:437:446:516:895
658,マフ,ja,noun,/maɸɯ/,ɶu,muff,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,188:206:263:279:490:495:577:927:1112:1367:1393
659,スノー,ja,noun,/sɯnoː/,uo,snow,463:504:1449:1498:1553:1590,603:622:1352:1422:1425:1601:1610,343:514:529:591:1478
660,kebanyakan,id,noun,/kəbaɲakan/,əɶɶɶm,Mostly,282:724:798:983:1231:1503,728:820:866:871:946:997:1036:1221:1222:1259:1261:1291:1630,12:984:1001:1013:1344
661,serigala,id,noun,/sərigala/,əyɶɶ,wolf,57:92:99:101:198:240:293:329:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,597:598:672:677:792:800:803:841:874:940:958:959:960:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,71:78:80:234:415:445:447:802:991:1134:1212:1445:1473:1545
662,dukun,id,noun,/dukun/,uum,Dukun,144:211:237:379:877:1362,683:771:918:970:994:1080:1248:1354,53:367:368:507:720
663,파란,ko,noun,/pʰa̠ɾa̠n/,ɶɶm,blue,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764
664,マリー,ja,noun,/maɾiː/,ɶy,Marie,159:164:315:318:345:350:475:477:496:528:554:585:834:1113:1115:1173:1175:1332:1529:1595,616:651:656:665:670:682:713:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1507:1531:1561:1567:1594:1596:1626:1631,108:262:348:392:426:438:498:558:1116:1253:1400
665,마리,ko,noun,/ma̠ɾi/,ɶy,Mari,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,190:392:426:498:515:558:594:1116:1253:1400
666,囁く,ja,noun,/sasajakɯ/,ɶɶɶu,whisper,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
667,納屋,ja,noun,/naja/,ɶɶ,barn,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:715:889:951:1060:1162:1182:1421:1501:1515:1527:1533:1554:1581:1632:1648:1656,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511
668,鎖,ja,noun,/kɯsaɾi/,uɶy,chain,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,770:830:854:899:957:1049:1053:1214:1237:1241:1305:1312:1333:1357:1446:1523:1546:1638:1651,102:124:797:1200
669,ハイファイ,ja,noun,/haiɸai/,ɶyɶy,Hyphilly,121:201:320:360:411:418:1074:1106:1218:1274:1447,620:768:787:851:935:947:987:1068:1104:1125:1148:1233:1277:1288:1298:1299:1328:1388:1416:1434:1458:1488:1519:1525:1564:1615:1659,385:434:441:719:752:989:1270:1403:1404
670,mahir,id,noun,/mahir/,ɶy,Majiry.,159:164:315:316:318:345:350:477:496:554:585:834:1113:1115:1173:1175:1332:1529:1595,596:616:649:651:656:664:665:682:713:898:1031:1119:1166:1308:1322:1374:1376:1507:1531:1561:1567:1594:1596:1626:1628,108:190:262:348:438:515:594:1116:1253
671,돌리다,ko,noun,/to̞ɭʎida̠/,oyɶ,turn,1197:1306:1415,693:784:805:863:919:1000:1050:1067:1213:1245:1269:1372:1443:1474:1633:1646,64:178:232:266:287:330:424:464:753:772:943:990:1153:1289:1463
672,부식하다,ko,noun,/puɕʰikʰa̠da̠/,uyɶɶ,Corrode,7:336:356:397:775:826:850:999:1093:1401:1575:1588:1635:1637,597:598:608:661:673:677:792:800:803:828:841:874:940:958:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1336:1444:1465:1597:1604:1641,78:80:81:415:445:802:991:1134:1212:1445:1473:1545
673,sandiwara,id,noun,/sandiwara/,ɶmyɶɶ,Stiffs,57:92:99:101:198:240:293:329:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,597:598:672:677:792:800:803:841:874:940:958:959:960:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,71:78:80:234:415:445:447:802:991:1134:1212:1445:1473:1545
674,バラン,ja,noun,/baɾaɴ/,ɶɶm,Balun,29:56:96:139:143:196:215:246:283:295:429:457:474:479:522:540:542:811:1377:1496,611:617:618:646:663:679:681:707:744:759:774:813:831:872:876:917:930:968:1107:1239:1273:1313:1361:1607,42:87:89:105:182:192:231:285:371:458:462:512:537:764
675,カラス,ja,noun,/kaɾasɯ/,ɶɶu,Crow,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
676,미루다,ko,noun,/miɾuda̠/,yuɶ,Postpone,248:995:1065:1283:1551,628:762:773:821:1085:1183:1205:1206:1215:1220:1402:1418:1466:1469:1484:1524:1644,174:217:908:961:1614
677,lojala,eo,noun,/loiala/,oyɶɶ,loyal,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,597:598:608:661:672:673:800:803:828:841:874:940:958:959:960:1064:1078:1146:1187:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1636:1641,71:81:234:447:802:991:1445:1473:1545
678,嘴,ja,noun,/kɯtɕibaɕi/,ubyɶy,beak,121:201:320:360:411:418:1074:1106:1218:1274:1447,620:768:787:851:935:947:987:1068:1104:1125:1148:1233:1277:1288:1298:1299:1328:1388:1416:1434:1458:1488:1519:1525:1564:1615:1659,385:434:441:719:752:989:1270:1403:1404
679,划船,zh-cn,noun,/xwa˧˥ ʈʂʰwan˧˥/,ɶɶm,boating,29:56:96:139:143:196:246:295:429:457:479:522:540:542:811:1496,617:618:646:647:663:674:681:707:759:774:813:831:872:876:917:930:968:1107:1204:1273:1313:1361:1607:1624,42:87:89:105:182:192:231:285:371:458:462:512:537:764
680,胴体,ja,noun,/doɯtai/,ouɶy,body,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,770:830:854:899:957:1049:1053:1214:1237:1241:1305:1312:1333:1357:1446:1523:1546:1638:1651,102:124:797:1200
681,아담,ko,noun,/a̠da̠m/,ɶɶm,Adam,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764
682,마일,ko,noun,/ma̠iɭ/,ɶy,mile,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,190:392:426:498:515:558:594:1116:1253:1400
683,푸른,ko,noun,/pʰuɾɯn/,uum,blue,510:877:1362,662:771:918:970:994:1080:1185:1248:1354,4:147:720
684,カラス,ja,,/kaɾasɯ/,ɶɶu,Crow,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
685,握り,ja,noun,/nigiɾi/,yyy,grip,59:69:254:268:291:409:1105:1383,698:778:790:793:801:964:1042:1045:1076:1109:1142:1184:1264:1267:1278:1294:1296:1371:1384:1390:1436:1464:1475:1485:1584,1382:1462:1471:1639
686,小川,ja,noun,/ogaɰᵝa/,oɶɶ,stream,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,643:701:736:760:781:810:814:849:931:1003:1150:1198:1257:1439:1467,200:258:284:296:741:941:945:969:1368:1640
687,夕方,ja,noun,/jɯɯgata/,uuɶɶ,evening,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,640:717:743:789:815:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1557,28:110:405:414:435:565:1225:1303:1642
688,needy,en,noun,/ˈnidi/,yy,needy,354:408:425:595:840:901,691:833:890:949:1177:1276:1307:1448:1495:1521:1528:1539:1540:1548:1563:1571:1580:1643:1645,113:203:1423
689,或いは,ja,noun,/aɾɯiha/,ɶuyɶ,Or,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,739:853:865:883:975:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1437:1482:1510:1591,123:151:173:303:396:471:592:907:1193:1657
690,찌르다,ko,noun,/t͡ɕ͈iɾɯda̠/,byuɶ,stab,248:995:1065:1283:1551,628:762:773:821:1085:1183:1205:1206:1215:1220:1402:1418:1466:1469:1484:1524:1644,174:217:908:961:1614
691,ミニ,ja,noun,/mini/,yy,mini,352:354:408:425:578:595:840:901,688:833:890:1177:1276:1307:1409:1448:1495:1521:1528:1548:1563:1571:1580:1643:1645,107:113:156:167:203:384:552:573:1423
692,아마,ko,adjective,/a̠ma̠/,ɶɶ,maybe,150:386:406:513:556:576:579:842,625:648:667:695:706:889:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1648,154:205:274:314:452:525:536:549:570:882:1432:1511
693,瀬戸際,ja,noun,/setogiɰᵝa/,øoyɶ,brink,132:241:309:1306:1414:1415,671:784:805:919:1000:1039:1050:1067:1213:1269:1372:1443:1474:1646,36:54:64:178:232:266:287:330:424:464:753:772:943:990:1153:1289:1463
694,harian,id,adjective,/harian/,ɶyɶm,daily,1006:1226:1319:1345:1353:1440:1491:1505,861:1077:1208:1236:1240:1370:1419:1431:1459,731:1279:1351:1363
695,真っ赤,ja,noun,/makːa/,ɶɶ,bright red,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:715:889:951:1060:1162:1182:1421:1501:1515:1527:1533:1554:1581:1632:1648:1656,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511
696,ハスキー,ja,noun,/hasɯkiː/,ɶuy,Husky,22:98:100:111:290:306:311:377:572:886:887:1098:1194:1217:1282,615:737:823:827:838:868:1071:1075:1083:1126:1137:1152:1196:1223:1224:1249:1262:1263:1552:1613:1617:1649:1654:1658,942:1381:1499:1602
697,曲がった,ja,noun,/magatːa/,ɶɶɶ,bent,5:11:15:97:109:115:117:133:146:171:176:179:259:270:308:328:373:378:453:799:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:721:727:730:745:769:843:846:859:864:878:897:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1100:1101:1189:1190:1280:1317:1334:1456:1565:1568,30:51:129:135:163:219:233:265:423:1018:1079:1623
698,mirigi,eo,noun,/mirigi/,yyy,amaze,69:402:1105:1383,685:778:790:793:801:964:1019:1042:1045:1076:1109:1141:1142:1184:1264:1267:1278:1294:1296:1371:1384:1390:1436:1475:1485:1584,79:1382:1462:1471:1639
699,mia,eo,noun,/mia/,yɶ,my,388:444:518:531:1235,896:1321:1481:1542:1559:1578:1650,162:351:436:582:1452:1573
700,飾る,ja,noun,/kazaɾɯ/,ɶɶu,decorate,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
701,부족하다,ko,noun,/pud͡ʑo̞kʰa̠da̠/,uboɶɶ,Lack,867:996:1265:1468,686:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439,200:258:741:941:945:969:1293:1368:1640
702,masuk,id,noun,/masuʔ/,ɶub,Entry,433:847:913:1316:1504,767:944:962:967:985:1057:1309:1395:1489:1652,839:1070:1179
703,diatur,id,verb,/diatur/,yɶu,regulated,10:35:72:82:158:220:288:420:473:484:502:523:532:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:891:936:979:992:998:1034:1037:1054:1056:1069:1073:1122:1203:1343:1364:1373:1483:1530:1574:1585:1653,70:212:483:539:1304:1454
704,ナイアス,ja,noun,/naiasɯ/,ɶyɶu,Nius,271:469:703:1102,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,126:235:334:539:1304:1454
705,droni,eo,noun,/droni/,oy,drown,149:169:187:391:548:581:926:1033:1229:1252,881:903:925:1168:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:186:264:431:439:530:557:1513
706,穴,ja,noun,/ana/,ɶɶ,hole,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:715:889:951:1060:1162:1182:1421:1501:1515:1527:1533:1554:1581:1632:1648:1656,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511
707,akan,id,,/akan/,ɶɶm,will,139:215:246:283:457:474:479:540:542:811:1377,611:617:618:647:663:674:679:681:744:759:774:813:831:872:876:917:930:968:1204:1239:1273:1313:1361:1607:1624,87:105:231:458:462:537:764
708,靴下,ja,noun,/kɯtsɯɕita/,ubuyɶ,socks,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,739:853:865:883:975:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1437:1482:1510:1591,123:151:173:303:396:471:592:907:1193:1657
709,早く,ja,noun,/hajakɯ/,ɶɶu,quickly,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
