,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_noun,next_word_index_adjective,word_ch,word_id,word_ja
448,cara,id,verb,/tʃara/,ɶɶ,way,306:342:445:478:482:489:501:514:715,584:607:618:627:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:244:604:1122:1176,办法,cara,仕方
449,tuso,eo,adjective,/tuso/,uo,cough,442:1133:1202:1230,525:577:933:1068:1117:1118:1240:1246,307:462:473:1155,咳嗽,batuk,咳
450,ハーピー,ja,adjective,/haːpiː/,ɶy,Harpy,139:143:282:284:309:313:417:419:436:461:484:510:708:902:941:942:1058:1189:1235,538:569:574:582:597:625:751:756:844:906:936:1038:1051:1173:1191:1208:1212:1234:1236:1258,96:232:312:387:488:903:999:1101,哈,Perampas,ハーピー
451,로고,ko,adjective,/ɾo̞ɡo̞/,oo,logo,33:288:289:381:395:494:511:512:651:1169,575:1063:1092:1134:1261,243:298:377:386:753,商标,logo,ロゴ
452,妄りに,ja,adjective,/midaɾini/,yɶyy,Unexpectedly,15:21:50:125:159:182:194:212:292:320:674:681:764:919:1087:1108:1120,640:667:763:808:811:816:849:850:855:859:927:931:991:1156,739:852:1021:1070:1242,不料,Tiba-tiba,妄りに
453,kibar,id,verb,/kibar/,yɶ,Kibar,343:391:464:984,611:754:1157:1196:1220:1277,141:385:502:978:1135:1216,帕巴尔,kibar,キバワール
454,agung,id,adjective,/aguŋ/,ɶum,great,28:318:329:332:348:372:802:910:1136:1247,524:638:675:761:782:836:860:1009:1214,58:169:179:215:225:226:267:346:901,伟大的,agung,すごい
455,壮大,ja,adjective,/soɯdai/,ouɶy,magnificent,45:94:110:290:326:361:373:409:718:880:913:1062:1110:1116,707:723:793:856:967:986:990:1036:1041:1059:1071:1198:1268:1278,109:682:960,华丽的,indah,壮大
456,rahang,id,verb,/rahaŋ/,ɶɶm,jaw,124:187:216:253:401:416:421:472:474:1086,533:539:540:565:580:589:594:596:646:664:694:738:741:768:775:798:962:988:1015:1042:1256,79:95:202:402:405:470:659,颚,rahang,顎
457,慕う,ja,verb,/ɕitaɯ/,yɶu,Honor,241:615:895,534:679:724:728:750:805:819:824:847:861:908:961:1084:1159:1190:1217:1225:1239:1280,111:206:299,荣誉,Kehormatan,慕う
458,kejahatan,id,verb,/kədʒahatan/,əɶɶɶm,crime,252:683:809:981,634:733:737:787:818:846:972:973:1003:1004:1029:1262,9:821:1065,犯罪,kejahatan,犯罪
459,dasar,id,adjective,/dasar/,ɶɶ,basic,306:342:445:478:482:489:501:514:715,584:607:618:627:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:244:604:1122:1176,基本的,dasar,basic
460,kerajaan,id,adjective,/kəradʒaʔan/,əɶɶɶm,kingdom,252:683:809:981,634:733:737:787:818:846:972:973:1003:1004:1029:1262,9:821:1065,王国,kerajaan,王国
461,babi,id,verb,/babi/,ɶy,pig,139:143:282:283:284:309:313:419:436:484:510:708:902:941:942:1058:1189:1235,518:538:567:569:574:581:582:597:625:756:844:906:936:1038:1051:1173:1191:1208:1212:1234:1236:1258:1260,96:166:232:312:387:450:517:903:999,猪,babi,豚
462,무모,ko,adjective,/mumo̞/,uo,Reckless,406:1133:1202,544:577:933:1068:1117:1118:1240:1246,449:473:515:1155,鲁莽,Sembrono,無謀
463,꼬리,ko,adjective,/k͈o̞ɾi/,oy,tail,311:479:496:759:772:845:979:998:1192:1207,617:743:758:771:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:338:1178,尾巴,ekor,尾
464,기타,ko,verb,/kitʰa̠/,yɶ,Etc,391:453:984,611:754:1050:1157:1196:1220:1277,314:502:508:978:1135:1216,等等,Dll,等
465,磨く,ja,verb,/migakɯ/,yɶu,polish,241:615:895,534:679:724:728:750:805:819:824:847:861:908:961:1084:1159:1190:1217:1225:1239:1280,111:206:299,抛光,Polandia,磨く
466,가구,ko,verb,/ka̠ɡu/,ɶu,furniture,93:134:178:230:305:359:403:411:490:492:790:932,541:559:576:706:745:791:842:866:1096:1100:1109:1153:1193:1209:1222:1245:1265,165:181:249:280:431:435:504:773:1078:1097,家具,mebel,家具
467,確かに,ja,adjective,/taɕikani/,ɶyɶy,surely,106:177:286:321:362:369:875:898:969:1016:1132,542:662:721:780:788:812:871:897:911:982:1018:1026:1093:1124:1138:1163:1182:1186:1251,340:383:390:629:813:1012:1104:1105,一定,pasti,確かに
468,bajingan,id,verb,/badʒiŋan/,ɶyɶm,A bastard,825:976:1048:1171,729:878:965:985:989:1081:1115:1139,636:1020:1067:1075,一个混蛋,bajingan,ろくでなし
469,sadar,id,adjective,/sadar/,ɶɶ,Aware,306:342:445:478:482:489:501:514:715,584:607:618:627:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:244:604:1122:1176,知道的,sadar,気がついて
470,사람,ko,adjective,/ˈsʰa̠ːɾa̠m/,ɶɶm,Person,25:48:128:172:187:253:264:378:416:456:1086:1166,533:540:565:589:594:619:646:664:694:738:741:768:962:988:1015:1042:1256,37:81:160:168:255:330:447:659,人,Orang,人
471,pli fajna,eo,adjective,/pli faina/,byɶyɶ,faster,80:126:223:426:730:858:1072:1179:1181:1227,554:568:644:653:680:778:804:807:831:833:886:889:890:915:929:1149:1286,65:116:735:801,快点,lebih cepat,もっと早く
472,파란,ko,verb,/pʰa̠ɾa̠n/,ɶɶm,blue,25:48:128:172:187:253:264:378:416:456:1086:1166,533:540:565:589:594:619:646:664:694:738:741:768:962:988:1015:1042:1256,37:81:160:168:255:330:447:659,蓝色的,biru,青
473,スロー,ja,adjective,/sɯɾoː/,uo,Slot,406:442:1133:1202:1230,525:544:1068:1117:1118:1240:1246,307:449:462:515:1155,投币口,Slot.,スロー
474,사망,ko,verb,/sʰa̠ma̠ŋ/,ɶɶm,Dead,25:48:128:172:187:253:264:378:416:456:1086:1166,533:540:565:589:594:619:646:664:694:738:741:768:962:988:1015:1042:1256,37:81:160:168:255:330:447:659,死的,Mati,デッド
475,racun,id,adjective,/ratʃun/,ɶum,poison,28:318:329:332:348:372:802:910:1136:1247,524:638:675:761:782:836:860:1009:1214,58:169:179:215:225:226:267:346:901,毒,racun,毒
476,拙い,ja,adjective,/tsɯtanai/,buɶɶy,Ugly,40:76:78:83:85:184:197:208:222:239:266:337:441:497:656:781:826:841:869,637:650:658:672:698:746:766:800:832:843:899:909:914:923:945:952:964:977:987:1168:1172:1199:1200:1204:1238,60:113:131:137:367:676,丑陋的,Jelek,拙い
477,씨앗,ko,verb,/ɕ͈ia̠t̚/,yɶb,seed,36:53:75,654:689:774:925:992:1119:1164,227:268:347:420:652:1114:1223,种子,benih,シード
478,살다,ko,verb,/sʰa̠ɭda̠/,ɶɶ,live,133:341:358:448:486:503:505:715,546:566:584:607:618:749:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1275,136:180:244:281:396:459:469:481:498:1122:1176,居住,hidup,住む
479,loĝi,eo,verb,/lod͡ʒi/,oy,to reside,132:147:164:345:480:507:772:845:979:998,743:758:771:938:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:163:234:380:388:463:487:1178,居住,untuk tinggal,居住する
480,모일,ko,verb,/mo̞iɭ/,oy,Meal,311:479:496:759:772:845:979:998:1192:1207,617:743:758:771:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:338:1178,一顿饭,Makan,お食事
481,kaya,id,adjective,/kaja/,ɶɶ,rich,306:342:445:478:482:489:501:514:715,584:607:618:627:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:244:604:1122:1176,富有的,kaya,リッチ
482,사다,ko,verb,/sʰa̠da̠/,ɶɶ,buy,133:341:358:448:486:503:505:715,546:566:584:607:618:749:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1275,136:180:244:281:396:459:469:481:498:1122:1176,买,membeli,購入
483,무늬,ko,adjective,/muni/,uy,pattern,310:389:418:770:937:1098:1244,532:934:1049:1085:1107:1127:1183:1219,146:308:438:1053:1106,图案,pola,パターン
484,다리,ko,verb,/ta̠ɾi/,ɶy,Leg,143:283:284:417:419:436:461:708:902:941:942:1189,518:567:569:581:751:756:844:906:936:1038:1051:1191:1212:1258:1260,166:450:488:517:903:999:1101,腿,Kaki,脚
485,하프,ko,verb,/ha̠pʰɯ/,ɶu,harp,93:134:178:230:305:359:403:411:490:492:790:932,541:559:576:706:745:791:842:866:1096:1100:1109:1153:1193:1209:1222:1245:1265,165:181:249:280:431:435:504:773:1078:1097,竖琴,harpa,ハープ
486,marah,id,verb,/marah/,ɶɶ,angry,306:342:445:478:482:489:501:514:715,584:607:618:627:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:244:604:1122:1176,生气的,marah,怒って
487,모피,ko,adjective,/mo̞pʰi/,oy,fur,311:479:496:759:772:845:979:998:1192:1207,617:743:758:771:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:338:1178,毛皮,bulu,毛皮
488,basi,id,adjective,/basi/,ɶy,stale,139:143:282:283:284:309:313:419:436:484:510:708:902:941:942:1058:1189:1235,518:538:567:569:574:581:582:597:625:756:844:906:936:1038:1051:1173:1191:1208:1212:1234:1236:1258:1260,96:166:232:312:387:450:517:903:999,陈旧,basi,st
489,아빠,ko,verb,/a̠p͈a̠/,ɶɶ,Dad,133:341:358:448:486:503:505:715,546:566:584:607:618:749:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1275,136:180:244:281:396:459:469:481:498:1122:1176,爸爸,Ayah,パパ
490,batu,id,verb,/batu/,ɶu,stone,93:134:178:231:305:359:403:411:429:433:434:466:485:492:790:932,541:559:561:576:791:842:866:904:940:1017:1096:1100:1109:1153:1193:1201:1209:1222:1245:1265:1274,233:280:773:1078:1097,石头,batu,結石
491,부리,ko,adjective,/puɾi/,uy,beak,310:389:418:770:937:1098:1244,532:934:1049:1085:1107:1127:1183:1219,146:308:438:1053:1106,喙,paruh,嘴
492,書く,ja,verb,/kakɯ/,ɶu,write,178:230:231:429:433:434:466:485:490:790:932,561:706:745:791:866:904:940:1017:1100:1109:1153:1193:1201:1209:1222:1245:1265:1274,165:181:233:249:431:435:504:773:1078:1097,写,menulis,書く
493,utama,id,adjective,/utama/,uɶɶ,main,0:11:55:82:198:246:275:671:711:896:1047:1184,535:601:628:635:645:666:677:696:806:854:893:1024:1028:1055:1073:1094:1125:1187:1255,24:357:384:975:1271,主要的,utama,メイン
494,Korvo,eo,verb,/korvo/,oo,Crow,289:381:651:1169,575:1040:1063:1092:1134:1261,140:243:298:393:451,乌鸦,Gagak,crow
495,아프리카,ko,verb,/a̠pʰɯɾikʰa̠/,ɶuyɶ,Africa,328:700:1121:1123:1140,602:620:642:732:744:822:827:829:881:907:955:983:1002:1034:1077:1111:1158:1175:1231,108:151:271:413:516:953:1284,非洲,Afrika,アフリカ
496,logi,eo,verb,/logi/,oy,To log,132:147:164:345:480:507:772:845:979:998,743:758:771:938:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:163:234:380:388:463:487:1178,日志,Untuk masuk,記録する
497,까마귀,ko,verb,/k͈a̠ma̠ɡɥi/,ɶɶy,Crow,40:76:78:83:85:184:197:208:222:239:266:337:441:443:656:781:826:839:841:869,521:545:547:637:650:672:698:726:800:832:899:909:914:923:948:952:964:977:987:1056:1168:1172:1199:1200:1238,14:30:60:113:135:137:214:220:297:315:319:356:367:476:676,乌鸦,Gagak,crow
498,darah,id,adjective,/darah/,ɶɶ,blood,306:342:445:478:482:489:501:514:715,584:607:618:627:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:244:604:1122:1176,血液,darah,血液
499,미루다,ko,verb,/miɾuda̠/,yuɶ,Postpone,218:868:1023,549:657:699:884:946:963:971:1103:1144:1160:1185:1272,152:189:796:1250,推迟,Menunda,延期
500,menaburi,id,verb,/mənaburi/,əɶuy,strew,18:91:274:335:622:747:748:892:954:968:1022,550:608:701:703:705:712:734:873:876:882:917:928:956:974:996:1005:1006:1014:1249:1252:1276:1281:1285,87:256:783:1241,肸,menaburi,ストリーム
501,하하,ko,verb,/ha̠ɦa̠/,ɶɶ,haha,133:341:358:448:486:503:505:715,546:566:584:607:618:749:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1275,136:180:244:281:396:459:469:481:498:1122:1176,哈哈,ha ha,h
502,dika,eo,adjective,/dika/,yɶ,thick,343:391:453:464:984,754:1050:1157:1196:1220:1277,141:314:385:508:1135:1216,厚的,tebal,厚い
503,nada,id,verb,/nada/,ɶɶ,tone,306:342:445:478:482:489:501:514:715,584:607:618:627:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:244:604:1122:1176,语气,nada,トーン
504,baru,id,adjective,/baru/,ɶu,new,93:134:178:231:305:359:403:411:429:433:434:466:485:492:790:932,541:559:561:576:791:842:866:904:940:1017:1096:1100:1109:1153:1193:1201:1209:1222:1245:1265:1274,233:280:773:1078:1097,新的,baru,新着
505,akar,id,verb,/akar/,ɶɶ,root,306:342:445:478:482:489:501:514:715,584:607:618:627:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:244:604:1122:1176,根,akar,ルート
506,alia,eo,adjective,/alia/,ɶyɶ,another,80:126:223:426:730:858:1072:1179:1181:1227,554:568:644:653:680:778:804:807:831:833:886:889:890:915:929:1149:1286,65:116:735:801,其他,lain,他の
507,보시,ko,verb,/po̞ɕʰi/,oy,See,311:479:496:759:772:845:979:998:1192:1207,617:743:758:771:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:338:1178,看,Lihat,見る
508,liar,id,adjective,/liar/,yɶ,wild,343:391:464:984,611:754:1157:1196:1220:1277,141:385:502:978:1135:1216,荒野,liar,野生
509,saringan,id,verb,/sariŋan/,ɶyɶm,filter,825:976:1048:1171,729:878:965:985:989:1081:1115:1139,636:1020:1067:1075,筛选,saringan,フィルタ
510,가시,ko,verb,/ka̠ɕʰi/,ɶy,Thorn,143:283:284:417:419:436:461:708:902:941:942:1189,518:567:569:581:751:756:844:906:936:1038:1051:1191:1212:1258:1260,166:450:488:517:903:999:1101,刺,Duri,荊
511,dorno,eo,verb,/dorno/,oo,Thorn,289:381:651:1169,575:1040:1063:1092:1134:1261,140:243:298:393:451,刺,Duri,荊
512,korvo,eo,verb,/korvo/,oo,Crow,289:381:651:1169,575:1040:1063:1092:1134:1261,140:243:298:393:451,乌鸦,Gagak,crow
513,시합,ko,verb,/ɕʰiɦa̠p̚/,yɶb,match,36:53:75,654:689:774:925:992:1119:1164,227:268:347:420:652:1114:1223,比赛,pertandingan,一致
514,알다,ko,verb,/a̠ɭda̠/,ɶɶ,know,133:341:358:448:486:503:505:715,546:566:584:607:618:749:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1275,136:180:244:281:396:459:469:481:498:1122:1176,知道,tahu,知り合わせる
515,pugo,eo,adjective,/pugo/,uo,butt,442:1133:1202:1230,525:577:933:1068:1117:1118:1240:1246,307:462:473:1155,屁股,pantat,お尻
516,manusia,id,adjective,/manusia/,ɶuyɶ,human,20:67:119:200:300:324:328:364:410:495:700:1121:1123:1140,602:620:642:722:732:744:822:827:829:881:907:955:983:1002:1077:1111:1158:1175:1231,108:271:349:413:1284,人类,manusia,人間
517,ハッピー,ja,adjective,/hapːiː/,ɶy,Happy,139:143:282:284:309:313:417:419:436:461:484:510:708:902:941:942:1058:1189:1235,538:569:574:582:597:625:751:756:844:906:936:1038:1051:1173:1191:1208:1212:1234:1236:1258,96:232:312:387:488:903:999:1101,快乐的,Senang,ハッピー
518,末期,ja,noun,/makːi/,ɶy,Last stage,139:143:282:284:309:313:417:419:436:461:484:510:708:902:941:942:1058:1189:1235,538:569:574:582:597:625:751:756:844:906:936:1038:1051:1173:1191:1208:1212:1234:1236:1258,96:232:312:387:488:903:999:1101,末期,Panggung terakhir,末期
519,菱形,ja,noun,/çiɕigata/,yyɶɶ,Rhombus,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:704:720:888:1102:1218:1228:1266,530:579:587:588:592:685:794:795:867:879:924:949:980:993:1000:1035:1057:1061:1091:1143:1237:1243:1267,63:70:72:73:205:366:392:394:687:966:1150,菱形,Belah ketupat,菱形
520,脇腹,ja,noun,/ɰᵝakibaɾa/,ɶyɶɶ,flank,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:704:720:888:1102:1218:1228:1266,530:579:587:588:592:685:794:795:867:879:924:949:980:993:1000:1035:1057:1061:1091:1143:1237:1243:1267,63:70:72:73:205:366:392:394:687:966:1150,侧翼,mengapit,脇腹
521,曲がり,ja,noun,/magaɾi/,ɶɶy,Bend,40:76:78:83:85:184:197:208:222:239:266:337:441:497:656:781:826:841:869,637:650:658:672:698:746:766:800:832:843:899:909:914:923:945:952:964:977:987:1168:1172:1199:1200:1204:1238,60:113:131:137:367:676,弯曲,Tikungan,曲がり
522,吐き出す,ja,noun,/hakidasɯ/,ɶyɶu,Exhale,241:615:895,534:679:724:728:750:805:819:824:847:861:908:961:1084:1159:1190:1217:1225:1239:1280,111:206:299,呼气,Menghembuskan,吐き出す
523,浮気,ja,noun,/ɯɰᵝaki/,uɶy,Flirt,45:94:110:290:326:361:373:409:718:880:913:1062:1110:1116,707:723:793:856:967:986:990:1036:1041:1059:1071:1198:1268:1278,109:682:960,调情,Main mata,浮気
524,빠른,ko,noun,/p͈a̠ɾɯn/,ɶum,fast,285:802:910,551:638:675:761:782:836:860:1009:1214,150:454:475,快速地,cepat,fast
525,규모,ko,noun,/kjumo̞/,uo,Scale,406:1133:1202,544:577:933:1068:1117:1118:1240:1246,449:473:515:1155,规模,Skala,規模
526,可愛い,ja,noun,/kaɰᵝaii/,ɶɶyy,cute,15:21:50:125:159:182:194:212:292:320:674:681:764:919:1087:1108:1120,640:667:763:808:811:816:849:850:855:859:927:931:991:1156,739:852:1021:1070:1242,可爱的,imut,可愛い
527,散らす,ja,noun,/tɕiɾasɯ/,byɶu,Scatter,241:615:895,534:679:724:728:750:805:819:824:847:861:908:961:1084:1159:1190:1217:1225:1239:1280,111:206:299,分散,Menyebarkan,散らす
528,生み出す,ja,noun,/ɯmidasɯ/,uyɶu,produce,241:615:895,534:679:724:728:750:805:819:824:847:861:908:961:1084:1159:1190:1217:1225:1239:1280,111:206:299,生产,menghasilkan,生み出す
529,samaran,id,noun,/samaran/,ɶɶɶm,Squeak,252:683:809:981,634:733:737:787:818:846:972:973:1003:1004:1029:1262,9:821:1065,吱,samaran,握手
530,biara,id,noun,/biara/,yɶɶ,monastery,49:84:90:92:174:210:262:294:354:370:423:631:665:704:720:888:1102:1218:1228:1266,519:520:587:592:685:714:794:795:924:949:980:993:1000:1035:1057:1061:1091:1130:1143:1237:1243:1267,63:70:72:205:366:392:394:687:814:966:1131:1150,修道院,biara,修道院
531,이상,ko,noun,/isʰa̠ŋ/,yɶm,More than,660:765:922,552:555:648:762:777:792:828:959:1211,41:170:219:1165,多于,Lebih dari,より多い
532,縫い,ja,noun,/nɯi/,uy,sewing,162:310:389:418:432:770:937:1098:1244,934:1049:1085:1107:1127:1183:1219:1232,146:308:438:483:491:1053:1106,缝纫,jahit,縫い
533,栅栏,zh-cn,noun,/ʈʂa˥˩ lan˧˥/,ɶɶm,Fence,25:48:124:128:172:216:264:378:401:421:456:472:474:1166,539:540:565:580:589:596:619:664:694:738:741:768:775:798:962:1015:1042:1256,37:79:81:95:160:168:202:255:330:402:405:447:470:659,栅栏,Pagar,フェンス
534,ĉirkaŭ,eo,noun,/t͡ʃirkau/,yɶu,around,7:31:64:74:138:192:241:258:371:415:425:440:457:465:615:895:997,522:527:528:557:616:724:728:750:805:815:819:824:847:861:908:961:1084:1159:1217:1225:1239:1280,62:111:185:206:299:424,大约,sekitar,around around
535,翼,ja,noun,/tsɯbasa/,buɶɶ,Wing,0:11:55:82:198:246:275:671:711:896:1047:1184,560:628:645:677:696:806:854:893:1024:1028:1055:1073:1094:1125:1187:1206,24:98:357:365:384:493:975:1271,翅膀,Sayap,翼
536,ぴったり,ja,noun,/pitːaɾi/,yɶy,Exactly,106:177:286:321:362:369:875:898:969:1016:1132,542:662:721:780:788:812:871:897:911:982:1018:1026:1093:1124:1138:1163:1182:1186:1251,340:383:390:629:813:1012:1104:1105,确切地,Persis,ぴったり
537,menakuti,id,noun,/mənakuti/,əɶuy,scare,18:91:274:335:622:747:748:892:954:968:1022,550:608:701:703:705:712:734:873:876:882:917:928:956:974:996:1005:1006:1014:1249:1252:1276:1281:1285,87:256:783:1241,吓,menakuti,怖くする
538,마시,ko,noun,/ma̠ɕʰi/,ɶy,drinking,143:283:284:417:419:436:461:708:902:941:942:1189,518:567:569:581:751:756:844:906:936:1038:1051:1191:1212:1258:1260,166:450:488:517:903:999:1101,喝,Minum,飲酒
539,사탕,ko,noun,/sʰa̠tʰa̠ŋ/,ɶɶm,candy,25:48:128:172:187:253:264:378:416:456:1086:1166,533:540:565:589:594:619:646:664:694:738:741:768:962:988:1015:1042:1256,37:81:160:168:255:330:447:659,糖果,Permen,キャンディー
540,Japan,de,noun,/ˈjaːpan/,ɶɶm,Japan,25:48:124:128:172:187:216:253:264:378:401:416:421:456:472:474:1086:1166,533:539:565:580:589:594:596:619:646:664:694:738:741:775:798:962:988:1015:1256,37:79:81:95:160:168:202:255:330:402:405:447:470:659,日本,Jepang,日本
541,鳴る,ja,noun,/naɾɯ/,ɶu,Ring,178:230:231:429:433:434:466:485:490:790:932,561:706:745:791:866:904:940:1017:1100:1109:1153:1193:1201:1209:1222:1245:1265:1274,165:181:233:249:431:435:504:773:1078:1097,戒指,Cincin,鳴る
542,nilai,id,noun,/nilai/,yɶy,score,106:321:369:875:898:969:1016:1132,536:593:623:721:780:788:812:871:897:911:982:995:1018:1026:1054:1093:1138:1162:1182:1186:1215:1251,1:43:59:333:422:467:629:813:1012:1104:1105,分数,nilai,スコア
543,gaja,eo,noun,/gaia/,ɶyɶ,cheerful,80:126:223:426:730:858:1072:1179:1181:1227,554:568:644:653:680:778:804:807:831:833:886:889:890:915:929:1149:1286,65:116:735:801,快乐,riang,陽気な
544,Bruno,eo,noun,/bruno/,uo,Bruno,442:1133:1202:1230,525:577:933:1068:1117:1118:1240:1246,307:462:473:1155,布鲁诺,Bruno.,ブルーノ
545,粗い,ja,noun,/aɾai/,ɶɶy,rough,40:76:78:83:85:184:197:208:222:239:266:337:441:497:656:781:826:841:869,637:650:658:672:698:746:766:800:832:843:899:909:914:923:945:952:964:977:987:1168:1172:1199:1200:1204:1238,60:113:131:137:367:676,粗糙的,kasar,粗い
546,nada,id,noun,/nada/,ɶɶ,tone,306:342:445:478:482:489:501:514:715,584:607:618:627:789:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:244:604:1122:1176,语气,nada,トーン
547,柳,ja,noun,/janagi/,ɶɶy,willow,40:76:78:83:85:184:197:208:222:239:266:337:441:497:656:781:826:841:869,637:650:658:672:698:746:766:800:832:843:899:909:914:923:945:952:964:977:987:1168:1172:1199:1200:1204:1238,60:113:131:137:367:676,柳,willow,柳
548,滴る,ja,noun,/ɕitataɾɯ/,yɶɶu,Drop,630:865:951,632:649:710:725:740:757:767:803:863:905:930:935:944:1013:1064:1129:1205:1233:1254,145:736:1147,降低,Penurunan,滴る
549,チルダ,ja,noun,/tɕiɾɯda/,byuɶ,tilde,39:47:218:437:499:868:1023,591:603:657:699:884:963:971:1025:1103:1144:1160:1185,189:796:1154:1250,折叠,tilde.,チルダ
550,丸い,ja,noun,/maɾɯi/,ɶuy,round,18:89:91:99:259:274:279:335:500:747:748:892:954:968:1022,537:701:705:712:734:873:876:882:912:917:928:956:974:996:1005:1006:1249:1252:1276:1281:1285,783:1167:1241,圆形的,bulat,丸い
551,bangun,id,noun,/baŋun/,ɶum,Wake up,28:318:329:332:348:372:802:910:1136:1247,524:638:675:761:782:836:860:1009:1214,58:169:179:215:225:226:267:346:901,醒来,bangun,目を覚ます
552,Titan,de,noun,/tiˈtaːn/,yɶm,titanium,27:250:660:765:922,531:555:648:762:777:828:959:1211,41:170:183:219:273:1165,钛,titanium.,チタン
