,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_noun,next_word_index_adjective,word_ch
419,암시하다,ko,verb,/a̠mɕʰiɦa̠da̠/,ɶmyɶɶ,Suggest,7:336:356:397:775:826:850:999:1093:1401:1575:1588:1635:1637,597:598:608:661:673:677:792:800:803:828:841:874:940:958:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1336:1444:1465:1597:1604:1641,78:80:81:415:445:802:991:1134:1212:1445:1473:1545,
420,気になる,ja,verb,/kininaɾɯ/,yyɶu,concern,271:469:703:1102,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,126:235:334:539:1304:1454,关心
421,바른,ko,verb,/pa̠ɾɯn/,ɶum,right,319:747:974:1124,623:630:733:786:906:938:1020:1055:1246:1266:1411:1569:1600,172:520:543,正确的
422,dimulai,id,verb,/dimulai/,yuɶy,start,325:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:854:957:1049:1053:1170:1214:1237:1241:1305:1315:1333:1348:1357:1523:1546:1651,119:165:294:430:521:797:1200:1219,
423,banala,eo,adjective,/banala/,ɶɶɶ,trivial,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:745:769:807:846:859:864:878:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1101:1136:1189:1190:1280:1292:1456:1565,77:129:135:163:219:361:636:1018:1079:1623,不重要的
424,komika,eo,adjective,/komika/,oyɶ,comedian,132:241:309:1197:1306:1414:1415,671:693:784:805:863:919:1000:1039:1050:1067:1213:1245:1269:1372:1443:1474:1633,36:54:753:772:943:990:1153:1463,喜剧演员
425,미끼,ko,verb,/mik͈i/,yy,bait,352:578:840,688:691:890:949:1276:1307:1409:1495:1521:1528:1539:1540:1548:1563:1571:1643:1645,107:156:167:384:552:573:1423,
426,mahir,id,adjective,/mahir/,ɶy,Majiry.,159:164:315:316:318:345:350:477:496:554:585:834:1113:1115:1173:1175:1332:1529:1595,596:616:649:651:656:664:665:682:713:898:1031:1119:1166:1308:1322:1374:1376:1507:1531:1561:1567:1594:1596:1626:1628,108:190:262:348:438:515:594:1116:1253,博览会。
427,badut,id,verb,/badut/,ɶub,clown,433:847:913:1316:1504,767:944:962:967:985:1057:1309:1395:1489:1652,839:1070:1179,小丑
428,goo,eo,adjective,/goo/,oo,goo,323:432:754:1059:1502,657:1160:1169:1310:1335:1339:1346:1387:1450:1577:1629,161:273:333:446:516,
429,dalam,id,verb,/dalam/,ɶɶm,in,139:215:246:283:457:474:479:540:542:811:1377,611:617:618:647:663:674:679:681:744:759:774:813:831:872:876:917:930:968:1204:1239:1273:1313:1361:1607:1624,87:105:231:458:462:537:764,
430,深い,ja,adjective,/ɸɯkai/,uɶy,deep,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,770:830:854:899:957:1049:1053:1214:1237:1241:1305:1312:1333:1357:1446:1523:1546:1638:1651,102:124:797:1200,
431,모의,ko,adjective,/mo̞ɰi/,oy,imitation,347:547:568:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:381:1513,
432,homo,id,verb,/homo/,oo,homo,37:322:449:566:586:587:754:1059:1502,657:1169:1310:1335:1339:1346:1450:1535:1629,161:428:437:446:516:895,同性恋者
433,팔뚝,ko,verb,/pʰa̠ɭt͈uk̚/,ɶub,Forearm,112:230:312:427:472:847:913:1316:1504,702:944:962:967:985:1057:1309:1395:1489:1652,49:118:175:180:199:218:275:364:839:1070:1179,
434,duniawi,id,adjective,/duniawi/,uyɶy,worldly,121:360:418:1074:1106:1218:1274:1447,614:669:678:711:787:851:935:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1299:1325:1328:1388:1416:1458:1487:1519:1525:1564:1572:1609:1615,3:50:67:375:481:534:719:752:989:1270:1403:1404,世俗
435,sekulara,eo,adjective,/sekulara/,øuɶɶ,secular,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,613:640:687:717:729:743:776:789:815:816:980:1046:1099:1145:1286:1329:1359:1389:1435:1526:1557:1621,110:405:414:565:1303:1642,
436,기사,ko,adjective,/kisʰa̠/,yɶ,Article,444:518:1235,699:896:1176:1321:1481:1542:1559:1578:1650,351:575:582:1228:1452:1573,文章
437,ŝtormo,eo,adjective,/ʃtormo/,oo,Storm,323:432:754:1059:1502,657:1160:1169:1310:1335:1339:1346:1387:1450:1577:1629,161:273:333:446:516,风暴
438,나귀,ko,adjective,/na̠ɡɥi/,ɶy,ass,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,190:392:426:498:515:558:594:1116:1253:1400,屁股
439,노비,ko,adjective,/no̞bi/,oy,Novi,347:547:568:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:381:1513,
440,uzi,eo,verb,/uzi/,uy,to use,184:476:491:584:1167:1394,610:641:902:1164:1320:1375:1406:1438:1520:1576:1592,168:344:499:551:563:1324:1378:1405,使用
441,menghiasi,id,adjective,/məŋhiasi/,əyɶy,decorate,121:360:418:1074:1106:1218:1274:1447,614:669:678:711:787:851:935:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1299:1325:1328:1388:1416:1458:1487:1519:1525:1564:1572:1609:1615,3:50:67:375:481:534:719:752:989:1270:1403:1404,装饰
442,creak,en,verb,/ˈkɹik/,yb,creak,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210,皱折
443,cheap,en,adjective,/ˈtʃip/,yb,cheap,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210,便宜的
444,抵达,zh-cn,verb,/ti˨˩˦ ta˧˥/,yɶ,arrival,388:518:531:1235,699:896:1176:1321:1542:1559:1578:1650,162:351:436:575:582:1228:1452:1573,抵达
445,lojala,eo,adjective,/loiala/,oyɶɶ,loyal,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,597:598:608:661:672:673:800:803:828:841:874:940:958:959:960:1064:1078:1146:1187:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1636:1641,71:81:234:447:802:991:1445:1473:1545,忠诚
446,도료,ko,adjective,/to̞ɾjo/,oo,varnish,37:322:323:432:449:566:586:587:754:1059:1502,657:1160:1169:1335:1339:1346:1387:1450:1535:1577:1629,273:333:428:437:895,漆
447,비싸다,ko,adjective,/pis͈a̠da̠/,yɶɶ,expensive,7:336:356:397:775:826:850:999:1093:1401:1575:1588:1635:1637,597:598:608:661:673:677:792:800:803:828:841:874:940:958:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1336:1444:1465:1597:1604:1641,78:80:81:415:445:802:991:1134:1212:1445:1473:1545,昂贵的
448,sleek,en,adjective,/ˈsɫik/,yb,sleek,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210,光滑
449,ŝtofo,eo,verb,/ʃtofo/,oo,fabric,323:432:754:1059:1502,657:1160:1169:1310:1335:1339:1346:1387:1450:1577:1629,161:273:333:446:516,织物
450,weave,en,verb,/ˈwiv/,yb,weave,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210,编织
451,流す,ja,verb,/nagasɯ/,ɶɶu,Flush,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470,fl
452,salah,id,adjective,/salah/,ɶɶ,wrong,342:387:508:546:550:559:574:590:842,667:695:706:715:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,114:274:494:692:882:1432:1511,
453,절약하다,ko,verb,/t͡ɕʌ̹ɾja̠kʰa̠da̠/,bɔɶɶɶ,Retrench,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623,
454,kawanan,id,verb,/kawanan/,ɶɶɶm,flock,282:724:798:983:1231:1503,728:820:866:871:946:997:1036:1221:1222:1259:1261:1291:1630,12:984:1001:1013:1344,群
455,harian,id,verb,/harian/,ɶyɶm,daily,1006:1226:1319:1345:1353:1440:1491:1505,861:1077:1208:1236:1240:1370:1419:1431:1459,731:1279:1351:1363,日常的
456,diadakan,id,adjective,/diadakan/,yɶɶɶm,held,282:724:798:983:1231:1503,728:820:866:871:946:997:1036:1221:1222:1259:1261:1291:1630,12:984:1001:1013:1344,握住
457,아담,ko,verb,/a̠da̠m/,ɶɶm,Adam,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764,亚当
458,말단,ko,adjective,/ma̠ɭda̠n/,ɶɶm,end,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764,结尾
459,掃く,ja,verb,/hakɯ/,ɶu,Sweep,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,188:206:263:279:490:495:577:927:1112:1367:1393,扫
460,saringan,id,adjective,/sariŋan/,ɶyɶm,filter,1006:1226:1319:1345:1353:1440:1491:1505,861:1077:1208:1236:1240:1370:1419:1431:1459,731:1279:1351:1363,筛选
461,팁,ko,verb,/tʰip̚/,yb,tip,2:106:116:155:160:185:189:207:317:349:383:442:450:480:509:527:553:561:562:588:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1338:1347:1379:1407:1516:1536:1541,372:390:404:443:448:519:593:924:1210,小费
462,산란,ko,adjective,/sʰa̠ɭɭa̠n/,ɶɶm,spawning,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764,产卵
463,tuko,eo,verb,/tuko/,uo,towel,504:1449:1498:1553:1590,603:659:1163:1352:1422:1425:1601:1610,343:529:541:1478,毛巾
464,mortiga,eo,adjective,/mortiga/,oyɶ,lethal,132:241:309:1197:1306:1414:1415,671:693:784:805:863:919:1000:1039:1050:1067:1213:1245:1269:1372:1443:1474:1633,36:54:753:772:943:990:1153:1463,致命
465,mengalahkan,id,verb,/məŋalahkan/,əɶɶɶm,beat,282:724:798:983:1231:1503,728:820:866:871:946:997:1036:1221:1222:1259:1261:1291:1630,12:984:1001:1013:1344,打
466,terkulai,id,verb,/tərkulai/,əuɶy,Droop,325:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:854:957:1049:1053:1170:1214:1237:1241:1305:1315:1333:1348:1357:1523:1546:1651,119:165:294:430:521:797:1200:1219,
467,그리다,ko,verb,/kɯɾida̠/,uyɶ,draw,369:822:920:1430:1433:1461,689:708:739:865:883:975:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1482:1510:1591,123:173:303:471:592:907:1193:1657,画
468,嗅ぐ,ja,verb,/kagɯ/,ɶu,smell,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,188:206:263:279:490:495:577:927:1112:1367:1393,闻
469,kemilau,id,verb,/kəmilau/,əyɶu,sheen,10:35:72:82:158:220:288:420:473:484:502:523:532:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:891:936:979:992:998:1034:1037:1054:1056:1069:1073:1122:1203:1343:1364:1373:1483:1530:1574:1585:1653,70:212:483:539:1304:1454,sh
470,토하다,ko,verb,/tʰo̞ɦa̠da̠/,oɶɶ,vomit,867:996:1265:1468,686:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439,200:258:741:941:945:969:1293:1368:1640,呕吐
471,humida,eo,adjective,/humida/,uyɶ,Humid,24:75:134:229:335:363:413:467:567:822:920:1430:1433:1461,689:708:739:853:883:975:1002:1008:1010:1082:1120:1140:1195:1258:1301:1366:1413:1437:1510:1591,151:173:396:592:907:1193:1657,湿
472,mabuk,id,verb,/mabuʔ/,ɶub,drunk,433:847:913:1316:1504,767:944:962:967:985:1057:1309:1395:1489:1652,839:1070:1179,醉
473,抱く,ja,verb,/idakɯ/,yɶu,Hug,271:469:703:1102,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,126:235:334:539:1304:1454,拥抱
474,大胆,zh-cn,verb,/ta˥˩ tan˨˩˦/,ɶɶm,Bold,29:56:96:139:143:196:246:295:429:457:479:522:540:542:811:1496,617:618:646:647:663:674:681:707:759:774:813:831:872:876:917:930:968:1107:1204:1273:1313:1361:1607:1624,42:87:89:105:182:192:231:285:371:458:462:512:537:764,大胆
475,rami,id,verb,/rami/,ɶy,hemp,159:164:315:316:318:345:350:477:496:554:585:834:1113:1115:1173:1175:1332:1529:1595,596:616:649:651:656:664:665:682:713:898:1031:1119:1166:1308:1322:1374:1376:1507:1531:1561:1567:1594:1596:1626:1628,108:190:262:348:438:515:594:1116:1253,麻
476,goofy,en,verb,/ˈɡufi/,uy,goofy,184:346:440:491:584:922:1167:1394:1606,610:641:902:1164:1320:1375:1406:1438:1576:1592,168:499:551:563:1324:1405,
477,razi,eo,verb,/razi/,ɶy,shave,159:315:316:345:350:475:528:554:585:834:1113:1173:1332:1595,596:616:649:651:656:664:665:670:682:713:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1507:1531:1561:1567:1594:1596:1626:1628:1631,108:190:262:348:392:426:438:498:515:558:594:1116:1253:1400,刮胡子
478,siap,id,adjective,/siap/,yɶb,Ready,191:545:589:845,757:779:806:929:1047:1147:1202:1243:1427:1486:1492,38:755:1417:1583,准备好
479,반란,ko,verb,/pa̠ɭɭa̠n/,ɶɶm,Rebellion,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764,叛乱
480,wield,en,verb,/ˈwiɫd/,yb,wield,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210,挥
481,痛い,ja,adjective,/itai/,yɶy,painful,121:201:320:360:411:418:1074:1106:1218:1274:1447,620:768:787:851:935:947:987:1068:1104:1125:1148:1233:1277:1288:1298:1299:1328:1388:1416:1434:1458:1488:1519:1525:1564:1615:1659,385:434:441:719:752:989:1270:1403:1404,痛苦
482,발휘하다,ko,verb,/pa̠ɾɦɥiɦa̠da̠/,ɶyɶɶ,Exert,7:336:356:397:775:826:850:999:1093:1401:1575:1588:1635:1637,597:598:608:661:673:677:792:800:803:828:841:874:940:958:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1336:1444:1465:1597:1604:1641,78:80:81:415:445:802:991:1134:1212:1445:1473:1545,发挥
483,希薄,ja,adjective,/kihakɯ/,yɶu,dilute,271:469:703:1102,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,126:235:334:539:1304:1454,稀
484,張り合う,ja,verb,/haɾiaɯ/,ɶyɶu,compete,271:469:703:1102,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,126:235:334:539:1304:1454,
485,乾いた,ja,verb,/kaɰᵝaita/,ɶɶyɶ,Dry,88:141:253:716:1051:1300:1358:1360:1514:1518:1570:1587,621:633:714:742:756:795:812:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1349:1472:1517:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,干燥
486,nyanyian,id,adjective,/ɲaɲian/,ɶyɶm,song,1006:1226:1319:1345:1353:1440:1491:1505,861:1077:1208:1236:1240:1370:1419:1431:1459,731:1279:1351:1363,歌曲
487,洗う,ja,verb,/aɾaɯ/,ɶɶu,wash,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470,洗
488,아슬,ko,verb,/a̠sʰɯɭ/,ɶu,Crab,103:152:202:260:341:407:459:468:560:564:952:1161:1311:1397,619:639:658:829:884:923:948:953:1028:1030:1032:1063:1350:1392:1396:1399:1410:1476:1494:1534:1558:1562:1582:1608:1620:1622:1634,188:206:279:313:490:495:577:927:1112:1367:1393,螃蟹
489,cacingan,id,verb,/tʃatʃiŋan/,ɶyɶm,Worms,1006:1226:1319:1345:1353:1440:1491:1505,861:1077:1208:1236:1240:1370:1419:1431:1459,731:1279:1351:1363,蠕虫
490,kamu,id,adjective,/kamu/,ɶu,you,103:152:202:261:341:407:459:468:488:492:493:533:555:564:952:1161:1311:1397,619:639:642:658:923:953:1028:1063:1117:1171:1275:1350:1392:1399:1410:1476:1494:1534:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,263:313:927:1112:1367:1393,你
491,수필,ko,verb,/sʰupʰiɭ/,uy,essay,346:440:476:584:922:1167:1394:1606,610:902:1164:1320:1375:1406:1438:1520:1576,168:344:499:1324:1378:1405,散文
492,하류,ko,verb,/ha̠ɾju/,ɶu,downstream,103:152:202:260:341:407:459:468:560:564:952:1161:1311:1397,619:639:658:829:884:923:948:953:1028:1030:1032:1063:1350:1392:1396:1399:1410:1476:1494:1534:1558:1562:1582:1608:1620:1622:1634,188:206:279:313:490:495:577:927:1112:1367:1393,下游
493,다수,ko,verb,/ta̠sʰu/,ɶu,many,103:152:202:260:341:407:459:468:560:564:952:1161:1311:1397,619:639:658:829:884:923:948:953:1028:1030:1032:1063:1350:1392:1396:1399:1410:1476:1494:1534:1558:1562:1582:1608:1620:1622:1634,188:206:279:313:490:495:577:927:1112:1367:1393,许多
494,카파,ko,adjective,/kʰa̠pʰa̠/,ɶɶ,kappa,150:386:406:513:556:576:579:842,625:648:667:695:706:889:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1648,154:205:274:314:452:525:536:549:570:882:1432:1511,kappa.
495,kau,id,adjective,/kau/,ɶu,you,103:152:202:261:341:407:459:468:488:492:493:533:555:564:952:1161:1311:1397,619:639:642:658:923:953:1028:1063:1117:1171:1275:1350:1392:1399:1410:1476:1494:1534:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,263:313:927:1112:1367:1393,你
496,fali,eo,verb,/fali/,ɶy,fall,159:315:316:345:350:475:528:554:585:834:1113:1173:1332:1595,596:616:649:651:656:664:665:670:682:713:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1507:1531:1561:1567:1594:1596:1626:1628:1631,108:190:262:348:392:426:438:498:515:558:594:1116:1253:1400,落下
497,치르다,ko,verb,/t͡ɕʰiɾɯda̠/,byuɶ,pay,248:995:1065:1283:1551,628:762:773:821:1085:1183:1205:1206:1215:1220:1402:1418:1466:1469:1484:1524:1644,174:217:908:961:1614,支付
498,zahir,id,adjective,/zahir/,ɶy,Zahir.,159:164:315:316:318:345:350:477:496:554:585:834:1113:1115:1173:1175:1332:1529:1595,596:616:649:651:656:664:665:682:713:898:1031:1119:1166:1308:1322:1374:1376:1507:1531:1561:1567:1594:1596:1626:1628,108:190:262:348:438:515:594:1116:1253,扎希尔。
499,putih,id,adjective,/putih/,uy,white,184:346:440:476:491:922:1167:1394:1606,610:641:902:1164:1320:1375:1520:1576:1592,344:551:563:1324:1378:1405,白色的
500,킥,ko,verb,/kçik̚/,yb,Kick,2:106:116:155:160:185:189:207:317:349:383:442:450:480:509:527:553:561:562:588:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1338:1347:1379:1407:1516:1536:1541,372:390:404:443:448:519:593:924:1210,踢
501,香ばしい,ja,adjective,/koɯbaɕii/,ouɶyy,sweet,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,735:740:748:777:856:910:921:955:982:986:993:1038:1040:1041:1048:1052:1130:1151:1158:1242:1451:1480,873:1043:1281:1356:1603,甜的
502,為になる,ja,verb,/tameninaɾɯ/,ɶøyɶu,Make,271:469:703:1102,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,126:235:334:539:1304:1454,制作
503,melayani,id,verb,/məlajani/,əɶɶy,serve,505:569:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1123:1131:1178:1181:1186:1192:1207:1227:1238:1285:1330:1460:1500:1508:1549:1555:1579:1598,17:34:148:153:244:250:332:353:358:403:544:788:1157,服务
504,부모,ko,verb,/pumo̞/,uo,parents,463:1449:1498:1553,622:659:1163:1352:1422:1425:1601:1610,514:541:591:1478,父母
505,話し,ja,verb,/hanaɕi/,ɶɶy,story,44:46:84:86:91:93:210:226:238:252:269:298:380:503:569:761:880:937:1007:1026:1066:1216,732:750:763:783:817:819:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1192:1207:1227:1238:1285:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,68:128:148:157:339:416:788:1157,故事
506,tarikan,id,verb,/tarikan/,ɶyɶm,Turn,1006:1226:1319:1345:1353:1440:1491:1505,861:1077:1208:1236:1240:1370:1419:1431:1459,731:1279:1351:1363,转动
507,슬픔,ko,adjective,/sʰɯɭpʰɯm/,uum,sadness,510:877:1362,662:771:918:970:994:1080:1185:1248:1354,4:147:720,悲伤
508,달다,ko,verb,/ta̠ɭda̠/,ɶɶ,Sweet,150:386:406:513:556:576:579:842,625:648:667:695:706:889:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1648,154:205:274:314:452:525:536:549:570:882:1432:1511,甜的
509,greve,en,verb,/ˈɡɹiv/,yb,greve,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210,格雷夫
510,hukum,id,verb,/hukum/,uum,law,144:211:237:379:877:1362,683:771:918:970:994:1080:1248:1354,53:367:368:507:720,法律
511,疑う,ja,verb,/ɯtagaɯ/,uɶɶu,doubt,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470,怀疑
512,karang,id,adjective,/karaŋ/,ɶɶm,coral,139:215:246:283:457:474:479:540:542:811:1377,611:617:618:647:663:674:679:681:744:759:774:813:831:872:876:917:930:968:1204:1239:1273:1313:1361:1607:1624,87:105:231:458:462:537:764,珊瑚
513,cara,id,verb,/tʃara/,ɶɶ,way,342:387:508:546:550:559:574:590:842,667:695:706:715:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,114:274:494:692:882:1432:1511,办法
514,tuso,eo,adjective,/tuso/,uo,cough,504:1449:1498:1553:1590,603:659:1163:1352:1422:1425:1601:1610,343:529:541:1478,咳嗽
515,ハーピー,ja,adjective,/haːpiː/,ɶy,Harpy,159:164:315:318:345:350:475:477:496:528:554:585:834:1113:1115:1173:1175:1332:1529:1595,616:651:656:665:670:682:713:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1507:1531:1561:1567:1594:1596:1626:1631,108:262:348:392:426:438:498:558:1116:1253:1400,哈
516,로고,ko,adjective,/ɾo̞ɡo̞/,oo,logo,37:322:323:432:449:566:586:587:754:1059:1502,657:1160:1169:1335:1339:1346:1387:1450:1535:1577:1629,273:333:428:437:895,商标
517,妄りに,ja,adjective,/midaɾini/,yɶyy,Unexpectedly,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,735:740:748:777:856:910:921:955:982:986:993:1038:1040:1041:1048:1052:1130:1151:1158:1242:1451:1480,873:1043:1281:1356:1603,不料
